id,citing,cited,creation,timespan,journal_sc,author_sc
oci:06410207063-06701517354,omid:br/06410207063,omid:br/06701517354,2022,P7Y,no,no
oci:06410207072-06130204026,omid:br/06410207072,omid:br/06130204026,2021-02-27,P1Y8M20D,no,no
oci:06380284876-061303565047,omid:br/06380284876,omid:br/061303565047,2021,P10Y,no,no
oci:06380284876-06403300098,omid:br/06380284876,omid:br/06403300098,2021,P22Y,no,no
oci:06380284876-06420232225,omid:br/06380284876,omid:br/06420232225,2021,P7Y,no,no
oci:06380284876-06403299991,omid:br/06380284876,omid:br/06403299991,2021,P20Y,no,no
oci:06380284876-061203813695,omid:br/06380284876,omid:br/061203813695,2021,P5Y,no,no
oci:06340293727-061101132481,omid:br/06340293727,omid:br/061101132481,2014-03-25,P14Y1M,no,no
oci:06340293727-06301777501,omid:br/06340293727,omid:br/06301777501,2014-03-25,P9Y,no,no
oci:0604849923-062404090454,omid:br/0604849923,omid:br/062404090454,,,no,no
oci:0604849923-061804025929,omid:br/0604849923,omid:br/061804025929,,,no,no
oci:0604849923-06340294102,omid:br/0604849923,omid:br/06340294102,,,no,no
oci:0604849920-06340293894,omid:br/0604849920,omid:br/06340293894,,,no,no
oci:0604849920-06450299130,omid:br/0604849920,omid:br/06450299130,,,no,no
oci:0604849920-06340293723,omid:br/0604849920,omid:br/06340293723,,,no,no
oci:0604849920-06390356048,omid:br/0604849920,omid:br/06390356048,,,no,no
oci:0604849920-06340293937,omid:br/0604849920,omid:br/06340293937,,,no,no
oci:0604849920-06340293950,omid:br/0604849920,omid:br/06340293950,,,no,no
oci:0604849920-06340293961,omid:br/0604849920,omid:br/06340293961,,,no,no
oci:0604849920-06504577797,omid:br/0604849920,omid:br/06504577797,,,no,no
oci:06340293778-0604593552,omid:br/06340293778,omid:br/0604593552,2014-03-25,P10Y11M24D,no,no
oci:06340293795-06240259607,omid:br/06340293795,omid:br/06240259607,2014-03-25,P5Y1M21D,no,no
oci:06340293795-061801076964,omid:br/06340293795,omid:br/061801076964,2014-03-25,P4Y1M7D,no,no
oci:06340293717-0639018037,omid:br/06340293717,omid:br/0639018037,2014-03-25,P1Y,no,no
oci:06340293717-06490257070,omid:br/06340293717,omid:br/06490257070,2014-03-25,P1Y,no,no
oci:06340293906-061802041682,omid:br/06340293906,omid:br/061802041682,2011-06-30,P11Y3M17D,no,no
oci:06340293831-062102775301,omid:br/06340293831,omid:br/062102775301,2011-06-30,P15Y8M23D,no,no
oci:06340293831-06603753847,omid:br/06340293831,omid:br/06603753847,2011-06-30,P4Y4M,no,no
oci:06340293831-06803898946,omid:br/06340293831,omid:br/06803898946,2011-06-30,P9Y5M20D,no,no
oci:06340293831-06240936939,omid:br/06340293831,omid:br/06240936939,2011-06-30,P6Y6M29D,no,no
oci:06340293788-061102226410,omid:br/06340293788,omid:br/061102226410,2014-06-10,P4Y1M,no,no
oci:06340293788-06280354450,omid:br/06340293788,omid:br/06280354450,2014-06-10,P10Y,no,no
oci:06340293788-06102415358,omid:br/06340293788,omid:br/06102415358,2014-06-10,P2Y,no,no
oci:06340293788-06602434317,omid:br/06340293788,omid:br/06602434317,2014-06-10,P2Y,no,no
oci:06340293788-061602114623,omid:br/06340293788,omid:br/061602114623,2014-06-10,P3Y,no,no
oci:06340293788-06101762347,omid:br/06340293788,omid:br/06101762347,2014-06-10,P4Y,no,no
oci:06340293879-0690216915,omid:br/06340293879,omid:br/0690216915,2009-09-30,P8Y4M,no,no
oci:06340293847-06130465077,omid:br/06340293847,omid:br/06130465077,2009-09-30,P14Y7M,no,no
oci:06340293847-0690478486,omid:br/06340293847,omid:br/0690478486,2009-09-30,P16Y7M,no,no
oci:06340293847-061402177342,omid:br/06340293847,omid:br/061402177342,2009-09-30,P28Y,no,no
oci:06340293847-06604566239,omid:br/06340293847,omid:br/06604566239,2009-09-30,P3Y5M10D,no,no
oci:06340293847-061404012778,omid:br/06340293847,omid:br/061404012778,2009-09-30,P2Y4M29D,no,no
oci:06340293877-06470288974,omid:br/06340293877,omid:br/06470288974,2009-09-30,P8Y5M10D,no,no
oci:06340293877-06280354800,omid:br/06340293877,omid:br/06280354800,2009-09-30,P8Y,no,no
oci:06340293723-0604290132,omid:br/06340293723,omid:br/0604290132,2014-06-10,P14Y,no,no
oci:06340293723-06280354660,omid:br/06340293723,omid:br/06280354660,2014-06-10,P11Y,no,no
oci:06340293723-06280354777,omid:br/06340293723,omid:br/06280354777,2014-06-10,P13Y,no,no
oci:06340293876-06480219300,omid:br/06340293876,omid:br/06480219300,2011-10-14,P5Y1M4D,no,no
oci:06340293876-06280354783,omid:br/06340293876,omid:br/06280354783,2011-10-14,P10Y,no,no
oci:06340293824-06380236139,omid:br/06340293824,omid:br/06380236139,2009-09-30,P3Y1M29D,no,no
oci:06340293950-06404628259,omid:br/06340293950,omid:br/06404628259,2019-03-10,,no,no
oci:06340293813-06270219104,omid:br/06340293813,omid:br/06270219104,2014-06-10,P3Y,no,no
oci:06340293813-06404482385,omid:br/06340293813,omid:br/06404482385,2014-06-10,P4Y11M16D,no,no
oci:06340293813-06330352057,omid:br/06340293813,omid:br/06330352057,2014-06-10,P2Y0M9D,no,no
oci:06340293813-061904029964,omid:br/06340293813,omid:br/061904029964,2014-06-10,P13Y,no,no
oci:06340293846-061704031580,omid:br/06340293846,omid:br/061704031580,2009-09-30,P2Y1M15D,no,no
oci:06340293846-06460263100,omid:br/06340293846,omid:br/06460263100,2009-09-30,,no,no
oci:06340293846-0604119457,omid:br/06340293846,omid:br/0604119457,2009-09-30,P6Y6M20D,no,no
oci:06340293846-06102789495,omid:br/06340293846,omid:br/06102789495,2009-09-30,P16Y,no,no
oci:06340293895-06280354617,omid:br/06340293895,omid:br/06280354617,2010-06-10,P4Y,no,no
oci:06340293866-06801156672,omid:br/06340293866,omid:br/06801156672,2009-09-30,P5Y8M,no,no
oci:06340293866-06104547554,omid:br/06340293866,omid:br/06104547554,2009-09-30,P3Y,no,no
oci:06340293809-06101561945,omid:br/06340293809,omid:br/06101561945,2014-06-10,P9Y10M,no,no
oci:06340293809-061803039634,omid:br/06340293809,omid:br/061803039634,2014-06-10,P3Y8M,no,no
oci:06340293809-06101762347,omid:br/06340293809,omid:br/06101762347,2014-06-10,P4Y,no,no
oci:06340293855-06330351877,omid:br/06340293855,omid:br/06330351877,2010-06-10,P1Y,no,no
oci:06340293912-06270361812,omid:br/06340293912,omid:br/06270361812,2009-09-30,,no,no
oci:06340293912-06270361811,omid:br/06340293912,omid:br/06270361811,2009-09-30,,no,no
oci:06340293912-062302602330,omid:br/06340293912,omid:br/062302602330,2009-09-30,P5Y,no,no
oci:06340293914-06330352079,omid:br/06340293914,omid:br/06330352079,2009-09-30,P3Y,no,no
oci:06340293742-06101765007,omid:br/06340293742,omid:br/06101765007,2014-06-10,P2Y1M,no,no
oci:06340293742-06401142226,omid:br/06340293742,omid:br/06401142226,2014-06-10,P8Y4M3D,no,no
oci:06340293874-061402224276,omid:br/06340293874,omid:br/061402224276,2010-03-15,P1Y,no,no
oci:06340293874-061602059562,omid:br/06340293874,omid:br/061602059562,2010-03-15,P5Y11M21D,no,no
oci:06340293715-06701755611,omid:br/06340293715,omid:br/06701755611,2019-06-10,P14Y0M,no,no
oci:06340293715-0635032658,omid:br/06340293715,omid:br/0635032658,2019-06-10,P8Y3M25D,no,no
oci:06340293715-061301686849,omid:br/06340293715,omid:br/061301686849,2019-06-10,P10Y10M25D,no,no
oci:06340293715-061202129269,omid:br/06340293715,omid:br/061202129269,2019-06-10,P8Y0M10D,no,no
oci:06340293715-06240560197,omid:br/06340293715,omid:br/06240560197,2019-06-10,P15Y1M,no,no
oci:06340293715-062601105053,omid:br/06340293715,omid:br/062601105053,2019-06-10,P5Y,no,no
oci:06340293715-061601125455,omid:br/06340293715,omid:br/061601125455,2019-06-10,P14Y7M,no,no
oci:06340293715-062101784303,omid:br/06340293715,omid:br/062101784303,2019-06-10,P6Y,no,no
oci:06340293715-061703722123,omid:br/06340293715,omid:br/061703722123,2019-06-10,P17Y,no,no
oci:06340293715-06180207943,omid:br/06340293715,omid:br/06180207943,2019-06-10,P7Y6M,no,no
oci:06340293715-061202216376,omid:br/06340293715,omid:br/061202216376,2019-06-10,P14Y,no,no
oci:06340293715-061502237448,omid:br/06340293715,omid:br/061502237448,2019-06-10,P8Y,no,no
oci:06340293715-061202217012,omid:br/06340293715,omid:br/061202217012,2019-06-10,P8Y,no,no
oci:06340293822-06330352128,omid:br/06340293822,omid:br/06330352128,2010-10-29,P4Y,no,no
oci:06340293822-06280354509,omid:br/06340293822,omid:br/06280354509,2010-10-29,P6Y,no,no
oci:06340293822-06330351736,omid:br/06340293822,omid:br/06330351736,2010-10-29,P1Y,no,no
oci:06340293822-062103556430,omid:br/06340293822,omid:br/062103556430,2010-10-29,P6Y,no,no
oci:06340293822-06702593643,omid:br/06340293822,omid:br/06702593643,2010-10-29,P7Y,no,no
oci:06340293822-06210364548,omid:br/06340293822,omid:br/06210364548,2010-10-29,P5Y,no,no
oci:06340293887-06603753518,omid:br/06340293887,omid:br/06603753518,2010-03-15,P2Y8M,no,no
oci:06340293703-06201026646,omid:br/06340293703,omid:br/06201026646,2019-06-10,P1Y5M27D,no,no
oci:06340293703-06280354625,omid:br/06340293703,omid:br/06280354625,2019-06-10,P13Y,no,no
oci:06340293889-062204026133,omid:br/06340293889,omid:br/062204026133,2010-03-15,P6Y11M5D,no,no
oci:06340293889-06190171290,omid:br/06340293889,omid:br/06190171290,2010-03-15,P9Y3M,no,no
oci:06340293693-061502696949,omid:br/06340293693,omid:br/061502696949,2019-06-10,P5Y0M24D,no,no
oci:06340293869-06110370978,omid:br/06340293869,omid:br/06110370978,2010-03-15,P2Y,no,no
oci:06340293869-06110370983,omid:br/06340293869,omid:br/06110370983,2010-03-15,P2Y,no,no
oci:06340293869-06330352084,omid:br/06340293869,omid:br/06330352084,2010-03-15,P4Y,no,no
oci:06340293869-06490220329,omid:br/06340293869,omid:br/06490220329,2010-03-15,P4Y4M5D,no,no
oci:06340293857-06602482157,omid:br/06340293857,omid:br/06602482157,2010-03-15,P5Y2M,no,no
oci:06340293857-06460263104,omid:br/06340293857,omid:br/06460263104,2010-03-15,,no,no
oci:06340293857-06701755481,omid:br/06340293857,omid:br/06701755481,2010-03-15,P3Y11M,no,no
oci:06340293857-062302095578,omid:br/06340293857,omid:br/062302095578,2010-03-15,P0Y10M,no,no
oci:06340293775-06410242318,omid:br/06340293775,omid:br/06410242318,2014-10-10,P2Y,no,no
oci:06340293775-06280354595,omid:br/06340293775,omid:br/06280354595,2014-10-10,P8Y,no,no
oci:06340293775-0690373668,omid:br/06340293775,omid:br/0690373668,2014-10-10,P2Y,no,no
oci:06340294048-0620886359,omid:br/06340294048,omid:br/0620886359,2014-10-10,P1Y8M9D,no,no
oci:06340293706-06701605102,omid:br/06340293706,omid:br/06701605102,2019-09-10,P4Y8M,no,no
oci:06340293694-061901250169,omid:br/06340293694,omid:br/061901250169,2019-09-10,P14Y10M9D,no,no
oci:06340293694-062401500528,omid:br/06340293694,omid:br/062401500528,2019-09-10,P4Y5M11D,no,no
oci:06340293694-0631028627,omid:br/06340293694,omid:br/0631028627,2019-09-10,P10Y6M,no,no
oci:06340293694-06201026646,omid:br/06340293694,omid:br/06201026646,2019-09-10,P1Y8M27D,no,no
oci:06340293699-061602887998,omid:br/06340293699,omid:br/061602887998,2019-09-10,P7Y,no,no
oci:06340293699-06104523014,omid:br/06340293699,omid:br/06104523014,2019-09-10,P8Y1M26D,no,no
oci:06340294116-0604290141,omid:br/06340294116,omid:br/0604290141,2014-10-10,P14Y,no,no
oci:06340293867-06330351895,omid:br/06340293867,omid:br/06330351895,2010-06-10,P1Y,no,no
oci:06340293867-06330351915,omid:br/06340293867,omid:br/06330351915,2010-06-10,P1Y,no,no
oci:06340293867-062504112768,omid:br/06340293867,omid:br/062504112768,2010-06-10,P1Y,no,no
oci:06340293867-06280354625,omid:br/06340293867,omid:br/06280354625,2010-06-10,P4Y,no,no
oci:06340293692-0690373802,omid:br/06340293692,omid:br/0690373802,2019-09-10,P9Y,no,no
oci:06340293712-06110370760,omid:br/06340293712,omid:br/06110370760,2019-09-10,P10Y,no,no
oci:06340293710-06150293247,omid:br/06340293710,omid:br/06150293247,2019-09-10,P2Y8M13D,no,no
oci:06340293710-061302242428,omid:br/06340293710,omid:br/061302242428,2019-09-10,P1Y,no,no
oci:06340293986-06330351899,omid:br/06340293986,omid:br/06330351899,2017-06-20,P8Y,no,no
oci:06340293885-0610209136,omid:br/06340293885,omid:br/0610209136,2010-06-10,P9Y0M9D,no,no
oci:06340293885-06803196555,omid:br/06340293885,omid:br/06803196555,2010-06-10,P2Y8M28D,no,no
oci:06340294002-06404628265,omid:br/06340294002,omid:br/06404628265,2018-03-12,,no,no
oci:06340294002-061303704589,omid:br/06340294002,omid:br/061303704589,2018-03-12,P8Y,no,no
oci:06340294002-061202117624,omid:br/06340294002,omid:br/061202117624,2018-03-12,P5Y9M17D,no,no
oci:06340293924-0610270970,omid:br/06340293924,omid:br/0610270970,2018-03-12,P16Y3M7D,no,no
oci:06340293924-062401522827,omid:br/06340293924,omid:br/062401522827,2018-03-12,P8Y9M,no,no
oci:06340293924-061101111271,omid:br/06340293924,omid:br/061101111271,2018-03-12,P14Y,no,no
oci:06340294066-061104160083,omid:br/06340294066,omid:br/061104160083,2015-03-10,P8Y,no,no
oci:06340293873-06460263105,omid:br/06340293873,omid:br/06460263105,2010-06-10,,no,no
oci:06340293873-06803287438,omid:br/06340293873,omid:br/06803287438,2010-06-10,P3Y,no,no
oci:06340293873-061202874393,omid:br/06340293873,omid:br/061202874393,2010-06-10,P1Y,no,no
oci:06340293873-06803287257,omid:br/06340293873,omid:br/06803287257,2010-06-10,P3Y,no,no
oci:06340293873-06330351859,omid:br/06340293873,omid:br/06330351859,2010-06-10,P1Y,no,no
oci:06340293939-06401524715,omid:br/06340293939,omid:br/06401524715,2018-03-12,P11Y,no,no
oci:06340293964-062601095573,omid:br/06340293964,omid:br/062601095573,2017-06-20,P7Y5M,no,no
oci:06340293964-06402775178,omid:br/06340293964,omid:br/06402775178,2017-06-20,P26Y0M,no,no
oci:06340293964-06601699099,omid:br/06340293964,omid:br/06601699099,2017-06-20,P18Y2M13D,no,no
oci:06340293964-062602649248,omid:br/06340293964,omid:br/062602649248,2017-06-20,P5Y,no,no
oci:06340294093-06260280717,omid:br/06340294093,omid:br/06260280717,2015-03-10,P15Y10M5D,no,no
oci:06340294093-06330351877,omid:br/06340294093,omid:br/06330351877,2015-03-10,P6Y,no,no
oci:06340294093-06330352012,omid:br/06340294093,omid:br/06330352012,2015-03-10,P3Y10M9D,no,no
oci:06340294061-06290298518,omid:br/06340294061,omid:br/06290298518,2015-09-10,P1Y2M9D,no,no
oci:06340293919-0690646840,omid:br/06340293919,omid:br/0690646840,2018-03-12,P24Y4M,no,no
oci:06340293954-061101517558,omid:br/06340293954,omid:br/061101517558,2018-03-12,P13Y9M11D,no,no
oci:06340293954-061402105568,omid:br/06340293954,omid:br/061402105568,2018-03-12,P4Y5M2D,no,no
oci:06340293954-061302088279,omid:br/06340293954,omid:br/061302088279,2018-03-12,P2Y6M13D,no,no
oci:06340293954-06150624806,omid:br/06340293954,omid:br/06150624806,2018-03-12,P2Y,no,no
oci:06340293954-062202115859,omid:br/06340293954,omid:br/062202115859,2018-03-12,P7Y2M17D,no,no
oci:06340293916-061403589937,omid:br/06340293916,omid:br/061403589937,2012-06-22,P19Y5M,no,no
oci:06340293916-06260938452,omid:br/06340293916,omid:br/06260938452,2012-06-22,P27Y11M21D,no,no
oci:06340293777-0634038052,omid:br/06340293777,omid:br/0634038052,2013-06-28,P36Y,no,no
oci:06340293849-061401232474,omid:br/06340293849,omid:br/061401232474,2012-06-22,P16Y4M21D,no,no
oci:06340293849-0636027328,omid:br/06340293849,omid:br/0636027328,2012-06-22,P13Y6M,no,no
oci:06340293974-0660586689,omid:br/06340293974,omid:br/0660586689,2018-06-20,P6Y,no,no
oci:06340293974-06330351832,omid:br/06340293974,omid:br/06330351832,2018-06-20,P10Y,no,no
oci:06340293974-06250167951,omid:br/06340293974,omid:br/06250167951,2018-06-20,P18Y10M,no,no
oci:06340293974-06190291247,omid:br/06340293974,omid:br/06190291247,2018-06-20,P44Y,no,no
oci:06340293974-06120283901,omid:br/06340293974,omid:br/06120283901,2018-06-20,P38Y5M,no,no
oci:06340293974-061501376617,omid:br/06340293974,omid:br/061501376617,2018-06-20,P30Y0M,no,no
oci:06340293974-06404628261,omid:br/06340293974,omid:br/06404628261,2018-06-20,,no,no
oci:06340293974-06501092573,omid:br/06340293974,omid:br/06501092573,2018-06-20,P8Y9M,no,no
oci:06340293792-0604162382,omid:br/06340293792,omid:br/0604162382,2012-06-22,P2Y10M7D,no,no
oci:06390131190-06340294029,omid:br/06390131190,omid:br/06340294029,,,no,no
oci:06390131190-06330351832,omid:br/06390131190,omid:br/06330351832,,,no,no
oci:06390131190-06340294110,omid:br/06390131190,omid:br/06340294110,,,no,no
oci:06390131190-061401211790,omid:br/06390131190,omid:br/061401211790,,,no,no
oci:06390131190-0660586689,omid:br/06390131190,omid:br/0660586689,,,no,no
oci:06390131190-06340293974,omid:br/06390131190,omid:br/06340293974,,,no,no
oci:06390131190-06340294102,omid:br/06390131190,omid:br/06340294102,,,no,no
oci:06390131190-06330351749,omid:br/06390131190,omid:br/06330351749,,,no,no
oci:06390131190-061301415274,omid:br/06390131190,omid:br/061301415274,,,no,no
oci:06390131190-06380296658,omid:br/06390131190,omid:br/06380296658,,,no,no
oci:06390131190-062603605529,omid:br/06390131190,omid:br/062603605529,,,no,no
oci:06390131190-06190887525,omid:br/06390131190,omid:br/06190887525,,,no,no
oci:06340293970-0604490577,omid:br/06340293970,omid:br/0604490577,2018-06-20,P3Y,no,no
oci:06340293790-06220259360,omid:br/06340293790,omid:br/06220259360,2013-06-28,P1Y8M9D,no,no
oci:06340293790-06201135367,omid:br/06340293790,omid:br/06201135367,2013-06-28,P5Y10M28D,no,no
oci:06340293790-06240259420,omid:br/06340293790,omid:br/06240259420,2013-06-28,P4Y2M20D,no,no
oci:06340294086-06701539421,omid:br/06340294086,omid:br/06701539421,2015-09-10,P13Y6M,no,no
oci:06340294086-0630849728,omid:br/06340294086,omid:br/0630849728,2015-09-10,P10Y11M,no,no
oci:06340294086-06130221064,omid:br/06340294086,omid:br/06130221064,2015-09-10,P9Y6M,no,no
oci:06340293992-062302602387,omid:br/06340293992,omid:br/062302602387,2018-06-20,P14Y,no,no
oci:06340293992-06404482352,omid:br/06340293992,omid:br/06404482352,2018-06-20,P5Y0M26D,no,no
oci:06340293992-061601629529,omid:br/06340293992,omid:br/061601629529,2018-06-20,P16Y,no,no
oci:06340293992-061501624991,omid:br/06340293992,omid:br/061501624991,2018-06-20,P7Y,no,no
oci:06340293992-06702113253,omid:br/06340293992,omid:br/06702113253,2018-06-20,P6Y,no,no
oci:06340293733-06301777594,omid:br/06340293733,omid:br/06301777594,2012-06-22,P8Y,no,no
oci:06340293756-06240701628,omid:br/06340293756,omid:br/06240701628,2013-09-30,P3Y0M,no,no
oci:06340294089-062101050194,omid:br/06340294089,omid:br/062101050194,2015-09-10,P7Y,no,no
oci:06340293759-0604562174,omid:br/06340293759,omid:br/0604562174,2012-06-22,P12Y11M12D,no,no
oci:06340293759-06140500354,omid:br/06340293759,omid:br/06140500354,2012-06-22,P7Y3M,no,no
oci:06340293759-06360294535,omid:br/06340293759,omid:br/06360294535,2012-06-22,P8Y0M2D,no,no
oci:06340293759-06240936770,omid:br/06340293759,omid:br/06240936770,2012-06-22,P6Y,no,no
oci:06340294108-06202865169,omid:br/06340294108,omid:br/06202865169,2015-09-10,P6Y10M,no,no
oci:06340294108-06220166397,omid:br/06340294108,omid:br/06220166397,2015-09-10,P20Y10M,no,no
oci:06340294108-0604409874,omid:br/06340294108,omid:br/0604409874,2015-09-10,P7Y,no,no
oci:06340294108-06202172867,omid:br/06340294108,omid:br/06202172867,2015-09-10,P6Y11M,no,no
oci:06340293982-06701755611,omid:br/06340293982,omid:br/06701755611,2017-09-15,P12Y3M,no,no
oci:06340293982-06602434356,omid:br/06340293982,omid:br/06602434356,2017-09-15,P6Y,no,no
oci:06340293982-06901710611,omid:br/06340293982,omid:br/06901710611,2017-09-15,P3Y3M16D,no,no
oci:06340293982-06404628262,omid:br/06340293982,omid:br/06404628262,2017-09-15,,no,no
oci:06340293982-061202129269,omid:br/06340293982,omid:br/061202129269,2017-09-15,P6Y3M15D,no,no
oci:06340293773-06280354506,omid:br/06340293773,omid:br/06280354506,2013-09-30,P9Y,no,no
oci:06340293773-06280354445,omid:br/06340293773,omid:br/06280354445,2013-09-30,P8Y,no,no
oci:06340293773-06330351993,omid:br/06340293773,omid:br/06330351993,2013-09-30,P2Y0M29D,no,no
oci:06340293773-06280354533,omid:br/06340293773,omid:br/06280354533,2013-09-30,P9Y,no,no
oci:06340293773-06280354449,omid:br/06340293773,omid:br/06280354449,2013-09-30,P9Y,no,no
oci:06340293773-06330351917,omid:br/06340293773,omid:br/06330351917,2013-09-30,P3Y4M29D,no,no
oci:06340293948-06701755611,omid:br/06340293948,omid:br/06701755611,2017-09-15,P12Y3M,no,no
