id,citing,cited
oci:06290303288-061101974432,omid:br/06290303288,omid:br/061101974432
oci:06290303288-06250410940,omid:br/06290303288,omid:br/06250410940
oci:06290303288-06160860604,omid:br/06290303288,omid:br/06160860604
oci:06290303288-061601529817,omid:br/06290303288,omid:br/061601529817
oci:06290303234-06603726776,omid:br/06290303234,omid:br/06603726776
oci:06290303234-062602637926,omid:br/06290303234,omid:br/062602637926
oci:06290303261-061701914544,omid:br/06290303261,omid:br/061701914544
oci:06290303261-061702623180,omid:br/06290303261,omid:br/061702623180
oci:06290303261-06120157526,omid:br/06290303261,omid:br/06120157526
oci:06290303261-0628030396,omid:br/06290303261,omid:br/0628030396
oci:06290303261-061302203146,omid:br/06290303261,omid:br/061302203146
oci:06290303261-062402199289,omid:br/06290303261,omid:br/062402199289
oci:06290303261-06160562096,omid:br/06290303261,omid:br/06160562096
oci:06290303261-06250410940,omid:br/06290303261,omid:br/06250410940
oci:06290303245-061203977207,omid:br/06290303245,omid:br/061203977207
oci:06290303226-061701915371,omid:br/06290303226,omid:br/061701915371
oci:06290303226-061602627766,omid:br/06290303226,omid:br/061602627766
oci:06290303226-061302189758,omid:br/06290303226,omid:br/061302189758
oci:06290303226-0660238854,omid:br/06290303226,omid:br/0660238854
oci:06290303226-06110613092,omid:br/06290303226,omid:br/06110613092
oci:06390309974-06202529852,omid:br/06390309974,omid:br/06202529852
oci:06390309964-062402193210,omid:br/06390309964,omid:br/062402193210
oci:06270354763-06190462889,omid:br/06270354763,omid:br/06190462889
oci:061704062531-06150986137,omid:br/061704062531,omid:br/06150986137
oci:061704062531-0630335984,omid:br/061704062531,omid:br/0630335984
oci:061704062531-06170330467,omid:br/061704062531,omid:br/06170330467
oci:061704062531-06901214795,omid:br/061704062531,omid:br/06901214795
oci:061704062543-06503304673,omid:br/061704062543,omid:br/06503304673
oci:06204486730-0640510882,omid:br/06204486730,omid:br/0640510882
oci:06204486804-061104098652,omid:br/06204486804,omid:br/061104098652
oci:06204486804-062402657497,omid:br/06204486804,omid:br/062402657497
oci:06204486804-06190975505,omid:br/06204486804,omid:br/06190975505
oci:06204486804-061203539123,omid:br/06204486804,omid:br/061203539123
oci:06204486968-062201454541,omid:br/06204486968,omid:br/062201454541
oci:06204486712-061301861853,omid:br/06204486712,omid:br/061301861853
oci:06204486712-062401424231,omid:br/06204486712,omid:br/062401424231
oci:06204486712-061102766102,omid:br/06204486712,omid:br/061102766102
oci:06204486712-06703510122,omid:br/06204486712,omid:br/06703510122
oci:06204486712-061403108942,omid:br/06204486712,omid:br/061403108942
oci:06204486712-061203122749,omid:br/06204486712,omid:br/061203122749
oci:06204486712-061401556211,omid:br/06204486712,omid:br/061401556211
oci:06204486712-061201586286,omid:br/06204486712,omid:br/061201586286
oci:06204486712-062401572226,omid:br/06204486712,omid:br/062401572226
oci:06204486712-062401164490,omid:br/06204486712,omid:br/062401164490
oci:06204486712-061101449650,omid:br/06204486712,omid:br/061101449650
oci:06204486712-062201454362,omid:br/06204486712,omid:br/062201454362
oci:06204486712-06801718813,omid:br/06204486712,omid:br/06801718813
oci:06204486712-06250854385,omid:br/06204486712,omid:br/06250854385
oci:06204486712-06260671154,omid:br/06204486712,omid:br/06260671154
oci:06204486712-061101449393,omid:br/06204486712,omid:br/061101449393
oci:06204486736-06220401033,omid:br/06204486736,omid:br/06220401033
oci:06204486736-06301268851,omid:br/06204486736,omid:br/06301268851
oci:06204486736-064702028,omid:br/06204486736,omid:br/064702028
oci:06204486736-06230546001,omid:br/06204486736,omid:br/06230546001
oci:06204486736-062204065491,omid:br/06204486736,omid:br/062204065491
oci:06204486994-062402140433,omid:br/06204486994,omid:br/062402140433
oci:06204486994-0610710560,omid:br/06204486994,omid:br/0610710560
oci:06204486670-06130645315,omid:br/06204486670,omid:br/06130645315
oci:06204486670-0660955684,omid:br/06204486670,omid:br/0660955684
oci:06204486670-061901466407,omid:br/06204486670,omid:br/061901466407
oci:06204486670-06402512950,omid:br/06204486670,omid:br/06402512950
oci:06204486670-06702542950,omid:br/06204486670,omid:br/06702542950
oci:06204486670-0660771456,omid:br/06204486670,omid:br/0660771456
oci:06204486670-062101654796,omid:br/06204486670,omid:br/062101654796
oci:06204486670-062201697027,omid:br/06204486670,omid:br/062201697027
oci:06204486670-06101605536,omid:br/06204486670,omid:br/06101605536
oci:06204486670-062101654794,omid:br/06204486670,omid:br/062101654794
oci:06204486670-062303817892,omid:br/06204486670,omid:br/062303817892
oci:06204486670-06101487275,omid:br/06204486670,omid:br/06101487275
oci:06204486670-06170106420,omid:br/06204486670,omid:br/06170106420
oci:06204486670-0640182152,omid:br/06204486670,omid:br/0640182152
oci:06204486670-061202057511,omid:br/06204486670,omid:br/061202057511
oci:06204486670-06260878817,omid:br/06204486670,omid:br/06260878817
oci:06204486670-061095313,omid:br/06204486670,omid:br/061095313
oci:06204486670-06301201956,omid:br/06204486670,omid:br/06301201956
oci:06204486670-0680490143,omid:br/06204486670,omid:br/0680490143
oci:06204486672-062304048792,omid:br/06204486672,omid:br/062304048792
oci:06204486672-0660771550,omid:br/06204486672,omid:br/0660771550
oci:06204486672-06402456929,omid:br/06204486672,omid:br/06402456929
oci:06204486771-06180548671,omid:br/06204486771,omid:br/06180548671
oci:06204486771-06160625121,omid:br/06204486771,omid:br/06160625121
oci:06204486771-06160625299,omid:br/06204486771,omid:br/06160625299
oci:06204486771-062602469627,omid:br/06204486771,omid:br/062602469627
oci:06204486760-06230632633,omid:br/06204486760,omid:br/06230632633
oci:06204486760-06210639336,omid:br/06204486760,omid:br/06210639336
oci:06204486760-06302261955,omid:br/06204486760,omid:br/06302261955
oci:06204486741-0670503409,omid:br/06204486741,omid:br/0670503409
oci:06204486741-06190549843,omid:br/06204486741,omid:br/06190549843
oci:06204486741-06180548503,omid:br/06204486741,omid:br/06180548503
oci:06204486741-0690631456,omid:br/06204486741,omid:br/0690631456
oci:06204486764-06204486868,omid:br/06204486764,omid:br/06204486868
oci:06204486674-06210189018,omid:br/06204486674,omid:br/06210189018
oci:06204486674-062301951721,omid:br/06204486674,omid:br/062301951721
oci:06204486674-061701257395,omid:br/06204486674,omid:br/061701257395
oci:06204486669-06701056474,omid:br/06204486669,omid:br/06701056474
oci:06204486669-06504505108,omid:br/06204486669,omid:br/06504505108
oci:06204486669-06204486892,omid:br/06204486669,omid:br/06204486892
oci:06204486669-06410240650,omid:br/06204486669,omid:br/06410240650
oci:06204486669-06202629012,omid:br/06204486669,omid:br/06202629012
oci:06204486774-062202035657,omid:br/06204486774,omid:br/062202035657
oci:06204486774-061201958037,omid:br/06204486774,omid:br/061201958037
oci:06204486721-06703235122,omid:br/06204486721,omid:br/06703235122
oci:06204486721-06501690338,omid:br/06204486721,omid:br/06501690338
oci:06204486721-06603703334,omid:br/06204486721,omid:br/06603703334
oci:06204486721-06102379882,omid:br/06204486721,omid:br/06102379882
oci:06204486721-06202475585,omid:br/06204486721,omid:br/06202475585
oci:06204486721-06250734954,omid:br/06204486721,omid:br/06250734954
oci:06204486721-061303473140,omid:br/06204486721,omid:br/061303473140
oci:06204486721-06160655714,omid:br/06204486721,omid:br/06160655714
oci:06204486721-061402735454,omid:br/06204486721,omid:br/061402735454
oci:06204486721-0660506898,omid:br/06204486721,omid:br/0660506898
oci:06204486721-06501092386,omid:br/06204486721,omid:br/06501092386
oci:06204486721-0660506819,omid:br/06204486721,omid:br/0660506819
oci:06204486721-0660506848,omid:br/06204486721,omid:br/0660506848
oci:06204486721-06401208110,omid:br/06204486721,omid:br/06401208110
oci:06204486721-061104098651,omid:br/06204486721,omid:br/061104098651
oci:06204486721-0640511375,omid:br/06204486721,omid:br/0640511375
oci:06204486721-061501397954,omid:br/06204486721,omid:br/061501397954
oci:06204486721-06701502281,omid:br/06204486721,omid:br/06701502281
oci:06204486721-0640511036,omid:br/06204486721,omid:br/0640511036
oci:06204486721-06160886939,omid:br/06204486721,omid:br/06160886939
oci:06204486721-06601579167,omid:br/06204486721,omid:br/06601579167
oci:06204486721-062301994931,omid:br/06204486721,omid:br/062301994931
oci:06204486721-06120107083,omid:br/06204486721,omid:br/06120107083
oci:06204486721-06120646495,omid:br/06204486721,omid:br/06120646495
oci:0604495150-06601444965,omid:br/0604495150,omid:br/06601444965
oci:0604495150-06601445078,omid:br/0604495150,omid:br/06601445078
oci:0604495150-061101938247,omid:br/0604495150,omid:br/061101938247
oci:0604495150-061201922386,omid:br/0604495150,omid:br/061201922386
oci:0604495150-06460333949,omid:br/0604495150,omid:br/06460333949
oci:0604495150-0624069133,omid:br/0604495150,omid:br/0624069133
oci:0604495150-061801921790,omid:br/0604495150,omid:br/061801921790
oci:0604495150-06601445550,omid:br/0604495150,omid:br/06601445550
oci:0604495150-06601444951,omid:br/0604495150,omid:br/06601444951
oci:0604495150-061902241925,omid:br/0604495150,omid:br/061902241925
oci:0604495150-06601445074,omid:br/0604495150,omid:br/06601445074
oci:0604495150-06220983405,omid:br/0604495150,omid:br/06220983405
oci:0604495128-061901900159,omid:br/0604495128,omid:br/061901900159
oci:0604495128-06601445050,omid:br/0604495128,omid:br/06601445050
oci:06440318612-06110801851,omid:br/06440318612,omid:br/06110801851
oci:06440318612-06602567451,omid:br/06440318612,omid:br/06602567451
oci:06440318634-061201921910,omid:br/06440318634,omid:br/061201921910
oci:06440318634-06903356506,omid:br/06440318634,omid:br/06903356506
oci:06440318634-06701634200,omid:br/06440318634,omid:br/06701634200
oci:06440318594-062603127326,omid:br/06440318594,omid:br/062603127326
oci:06440318580-061302391916,omid:br/06440318580,omid:br/061302391916
oci:06440318580-061302392263,omid:br/06440318580,omid:br/061302392263
oci:06440318580-0628029884,omid:br/06440318580,omid:br/0628029884
oci:06440318580-06140984870,omid:br/06440318580,omid:br/06140984870
oci:06440318580-0631055602,omid:br/06440318580,omid:br/0631055602
oci:06440318580-06602547925,omid:br/06440318580,omid:br/06602547925
oci:06440318580-06902411432,omid:br/06440318580,omid:br/06902411432
oci:06440318580-061501525310,omid:br/06440318580,omid:br/061501525310
oci:06440318632-0690771273,omid:br/06440318632,omid:br/0690771273
oci:06440318632-061902069490,omid:br/06440318632,omid:br/061902069490
oci:06440318632-06601445535,omid:br/06440318632,omid:br/06601445535
oci:06440318632-062101322475,omid:br/06440318632,omid:br/062101322475
oci:06440318632-061802236743,omid:br/06440318632,omid:br/061802236743
oci:06440318632-06190437368,omid:br/06440318632,omid:br/06190437368
oci:06440318632-062201477428,omid:br/06440318632,omid:br/062201477428
oci:06440318632-062602470462,omid:br/06440318632,omid:br/062602470462
oci:06440318632-062602118666,omid:br/06440318632,omid:br/062602118666
oci:06440318632-06170258333,omid:br/06440318632,omid:br/06170258333
oci:06440318632-06260807127,omid:br/06440318632,omid:br/06260807127
oci:06440318632-06130588210,omid:br/06440318632,omid:br/06130588210
oci:06440318632-061301920332,omid:br/06440318632,omid:br/061301920332
oci:06440318632-0680764530,omid:br/06440318632,omid:br/0680764530
oci:06440318632-06902437477,omid:br/06440318632,omid:br/06902437477
oci:06440318632-06601445531,omid:br/06440318632,omid:br/06601445531
oci:06440318632-061301920127,omid:br/06440318632,omid:br/061301920127
oci:06440318632-061201922445,omid:br/06440318632,omid:br/061201922445
oci:06440318632-06602567915,omid:br/06440318632,omid:br/06602567915
oci:06440318632-061301708716,omid:br/06440318632,omid:br/061301708716
oci:06440318632-061401907227,omid:br/06440318632,omid:br/061401907227
oci:06440318632-06130821532,omid:br/06440318632,omid:br/06130821532
oci:06440318632-06701433577,omid:br/06440318632,omid:br/06701433577
oci:06440318632-06602567749,omid:br/06440318632,omid:br/06602567749
oci:06440318632-06901110732,omid:br/06440318632,omid:br/06901110732
oci:06440318632-0640767119,omid:br/06440318632,omid:br/0640767119
oci:06440318632-062601273613,omid:br/06440318632,omid:br/062601273613
oci:06440318632-06701433815,omid:br/06440318632,omid:br/06701433815
oci:06440318632-062601385224,omid:br/06440318632,omid:br/062601385224
oci:06440318632-06240463919,omid:br/06440318632,omid:br/06240463919
oci:06440318632-06601445525,omid:br/06440318632,omid:br/06601445525
