id,citing,cited,creation,timespan,journal_sc,author_sc
oci:06390259287-06802574598,omid:br/06390259287,omid:br/06802574598,2006,P5Y,no,no
oci:06390259287-0680738666,omid:br/06390259287,omid:br/0680738666,2006,P2Y,no,no
oci:06390259287-0630461691,omid:br/06390259287,omid:br/0630461691,2006,P17Y,no,no
oci:06390259287-0640269346,omid:br/06390259287,omid:br/0640269346,2006,P5Y,no,no
oci:06390259287-0630461688,omid:br/06390259287,omid:br/0630461688,2006,P17Y,no,no
oci:06390259287-0670270425,omid:br/06390259287,omid:br/0670270425,2006,P5Y,no,no
oci:06390259287-062503899227,omid:br/06390259287,omid:br/062503899227,2006,,no,no
oci:06390259287-062504086265,omid:br/06390259287,omid:br/062504086265,2006,P8Y,yes,no
oci:06420250949-061304016722,omid:br/06420250949,omid:br/061304016722,2000,P2Y,no,no
oci:06420250949-06190871482,omid:br/06420250949,omid:br/06190871482,2000,P23Y,no,no
oci:06450251303-06201572605,omid:br/06450251303,omid:br/06201572605,2007,P13Y,no,no
oci:06450251303-06210146527,omid:br/06450251303,omid:br/06210146527,2007,P3Y,no,no
oci:06450251303-0620262337,omid:br/06450251303,omid:br/0620262337,2007,P2Y,no,no
oci:06450251303-062102037539,omid:br/06450251303,omid:br/062102037539,2007,P16Y,no,no
oci:06450251303-062601566882,omid:br/06450251303,omid:br/062601566882,2007,P4Y,no,no
oci:06450251303-06480249690,omid:br/06450251303,omid:br/06480249690,2007,P1Y,yes,no
oci:06440247305-06130907404,omid:br/06440247305,omid:br/06130907404,2000,P3Y,no,no
oci:06440247305-0641038775,omid:br/06440247305,omid:br/0641038775,2000,P10Y,no,no
oci:06440247305-06130907205,omid:br/06440247305,omid:br/06130907205,2000,P3Y,no,no
oci:06440247305-061202874026,omid:br/06440247305,omid:br/061202874026,2000,P4Y,no,no
oci:06490249208-06320242366,omid:br/06490249208,omid:br/06320242366,1999,P3Y,yes,no
oci:06340256758-06490249049,omid:br/06340256758,omid:br/06490249049,2009,P7Y,yes,no
oci:06340256758-061904059008,omid:br/06340256758,omid:br/061904059008,2009,P6Y,no,no
oci:06370260595-06520249810,omid:br/06370260595,omid:br/06520249810,2002,P5Y,yes,no
oci:06470247805-06303494352,omid:br/06470247805,omid:br/06303494352,2002,P7Y,no,no
oci:06470247805-06230354709,omid:br/06470247805,omid:br/06230354709,2002,P2Y,no,no
oci:06470247805-062403735909,omid:br/06470247805,omid:br/062403735909,2002,P5Y,no,no
oci:06470247805-061601579325,omid:br/06470247805,omid:br/061601579325,2002,P6Y,no,no
oci:06470247805-06103933089,omid:br/06470247805,omid:br/06103933089,2002,P3Y,no,no
oci:06470247805-06250481902,omid:br/06470247805,omid:br/06250481902,2002,P6Y,no,no
oci:06470247805-061803053583,omid:br/06470247805,omid:br/061803053583,2002,P8Y,no,no
oci:06470247805-06504076480,omid:br/06470247805,omid:br/06504076480,2002,P6Y,no,no
oci:06470247805-061603509750,omid:br/06470247805,omid:br/061603509750,2002,P2Y,no,no
oci:06470247805-061203495726,omid:br/06470247805,omid:br/061203495726,2002,P1Y,no,no
oci:06450250554-061804138430,omid:br/06450250554,omid:br/061804138430,2001,P2Y,no,no
oci:06450250554-06401507882,omid:br/06450250554,omid:br/06401507882,2001,P6Y,no,no
oci:06450250554-06501512393,omid:br/06450250554,omid:br/06501512393,2001,P4Y,no,no
oci:06450250554-06520249808,omid:br/06450250554,omid:br/06520249808,2001,P4Y,yes,no
oci:06510262050-06301131991,omid:br/06510262050,omid:br/06301131991,2001,P23Y,no,no
oci:06510262050-06370260666,omid:br/06510262050,omid:br/06370260666,2001,P7Y,yes,no
oci:06320242227-06420207812,omid:br/06320242227,omid:br/06420207812,1997,P10Y,no,no
