id,citing,cited,creation,timespan,journal_sc,author_sc
oci:06490255532-06901002049,omid:br/06490255532,omid:br/06901002049,2019,P5Y,no,no
oci:06490255532-061101486053,omid:br/06490255532,omid:br/061101486053,2019,P4Y,no,no
oci:06490255532-061301363837,omid:br/06490255532,omid:br/061301363837,2019,P10Y,no,no
oci:06490255532-06801258508,omid:br/06490255532,omid:br/06801258508,2019,P5Y,no,no
oci:06490255532-06110624078,omid:br/06490255532,omid:br/06110624078,2019,P7Y,no,no
oci:06490255580-0638036209,omid:br/06490255580,omid:br/0638036209,2015,P4Y,no,no
oci:06490255580-06603227760,omid:br/06490255580,omid:br/06603227760,2015,P4Y,no,no
oci:06490255580-0610870172,omid:br/06490255580,omid:br/0610870172,2015,P7Y,no,no
oci:06490255580-06504282071,omid:br/06490255580,omid:br/06504282071,2015,P3Y,no,no
oci:06490255580-0653040345,omid:br/06490255580,omid:br/0653040345,2015,P5Y,no,no
oci:06490255580-061102641796,omid:br/06490255580,omid:br/061102641796,2015,P7Y,no,no
oci:06490255580-06160417515,omid:br/06490255580,omid:br/06160417515,2015,P3Y,no,no
oci:06490255580-06150416871,omid:br/06490255580,omid:br/06150416871,2015,P2Y,no,no
oci:06490255580-06130576818,omid:br/06490255580,omid:br/06130576818,2015,P4Y,no,no
oci:06490255580-0680541975,omid:br/06490255580,omid:br/0680541975,2015,P2Y,no,no
oci:062604158466-06801486703,omid:br/062604158466,omid:br/06801486703,2004,P0Y,no,no
oci:062604158466-06110426666,omid:br/062604158466,omid:br/06110426666,2004,P1Y,no,no
oci:06490255581-061901059707,omid:br/06490255581,omid:br/061901059707,2019,P3Y,no,no
oci:06490255581-06104474905,omid:br/06490255581,omid:br/06104474905,2019,P9Y,no,no
oci:06490255581-06703205600,omid:br/06490255581,omid:br/06703205600,2019,P2Y,no,no
oci:06490255581-061503927543,omid:br/06490255581,omid:br/061503927543,2019,P6Y,no,no
oci:06490255581-06250411242,omid:br/06490255581,omid:br/06250411242,2019,P8Y,no,no
oci:06490255574-06703205740,omid:br/06490255574,omid:br/06703205740,2012,P9Y,no,no
oci:06490255574-06403300076,omid:br/06490255574,omid:br/06403300076,2012,P18Y,no,no
oci:06490255574-06703205978,omid:br/06490255574,omid:br/06703205978,2012,P5Y,no,no
oci:06490255525-06101106855,omid:br/06490255525,omid:br/06101106855,2015,P13Y,no,no
oci:06490255525-062301086968,omid:br/06490255525,omid:br/062301086968,2015,P6Y,no,no
oci:06490255525-062301087553,omid:br/06490255525,omid:br/062301087553,2015,P9Y,no,no
oci:06490255525-062304181940,omid:br/06490255525,omid:br/062304181940,2015,,no,no
oci:06490255525-06101106846,omid:br/06490255525,omid:br/06101106846,2015,P12Y,no,no
oci:06490255525-062301087557,omid:br/06490255525,omid:br/062301087557,2015,P9Y,no,no
oci:06490255525-0660480144,omid:br/06490255525,omid:br/0660480144,2015,P111Y,no,no
oci:06490255571-062202385497,omid:br/06490255571,omid:br/062202385497,2019,P4Y,no,no
oci:062604158498-0660229722,omid:br/062604158498,omid:br/0660229722,2003,P9Y,no,no
oci:062604158498-06250419142,omid:br/062604158498,omid:br/06250419142,2003,P2Y,no,no
oci:062604158498-06470313627,omid:br/062604158498,omid:br/06470313627,2003,P2Y,no,no
oci:062604158498-06603294628,omid:br/062604158498,omid:br/06603294628,2003,P9Y,no,no
oci:062604158498-06430250061,omid:br/062604158498,omid:br/06430250061,2003,P7Y,no,no
oci:062604158498-06801063130,omid:br/062604158498,omid:br/06801063130,2003,P8Y,no,no
oci:062604158498-061304016945,omid:br/062604158498,omid:br/061304016945,2003,P2Y,no,no
oci:062604158498-06120223140,omid:br/062604158498,omid:br/06120223140,2003,P6Y,no,no
oci:062604158498-06304002504,omid:br/062604158498,omid:br/06304002504,2003,P18Y,no,no
oci:062604158498-06801063131,omid:br/062604158498,omid:br/06801063131,2003,P8Y,no,no
oci:062604158453-06503136157,omid:br/062604158453,omid:br/06503136157,2001,P3Y,no,no
oci:062604158453-06410213593,omid:br/062604158453,omid:br/06410213593,2001,,no,no
oci:062604158453-06401649704,omid:br/062604158453,omid:br/06401649704,2001,P6Y,no,no
oci:06490255566-062104053075,omid:br/06490255566,omid:br/062104053075,2020,P4Y,no,no
oci:06490255566-06304603716,omid:br/06490255566,omid:br/06304603716,2020,P11Y,no,no
oci:06490255566-0604826899,omid:br/06490255566,omid:br/0604826899,2020,P3Y,no,no
oci:06490255566-062101274764,omid:br/06490255566,omid:br/062101274764,2020,P20Y,no,no
oci:06490255566-062101274809,omid:br/06490255566,omid:br/062101274809,2020,P10Y,no,no
oci:06490255601-06704569789,omid:br/06490255601,omid:br/06704569789,2012,,no,no
oci:06490255601-06702427351,omid:br/06490255601,omid:br/06702427351,2012,P0Y,no,no
oci:06490255601-06703523164,omid:br/06490255601,omid:br/06703523164,2012,P2Y,no,no
oci:06490255601-0670496783,omid:br/06490255601,omid:br/0670496783,2012,P1Y,no,no
oci:06490255601-06704569790,omid:br/06490255601,omid:br/06704569790,2012,,no,no
oci:06490255601-06230345696,omid:br/06490255601,omid:br/06230345696,2012,P1Y,no,no
oci:06490255601-06130651575,omid:br/06490255601,omid:br/06130651575,2012,P2Y,no,no
oci:06490255601-0650144751,omid:br/06490255601,omid:br/0650144751,2012,P1Y,no,no
oci:06490255601-06601408575,omid:br/06490255601,omid:br/06601408575,2012,P1Y,no,no
oci:06490255601-061701563288,omid:br/06490255601,omid:br/061701563288,2012,P1Y,no,no
oci:06490255601-0630851499,omid:br/06490255601,omid:br/0630851499,2012,P1Y,no,no
oci:06490255601-062402037498,omid:br/06490255601,omid:br/062402037498,2012,P2Y,no,no
oci:06490255601-06704569791,omid:br/06490255601,omid:br/06704569791,2012,,no,no
oci:06490255601-06704569792,omid:br/06490255601,omid:br/06704569792,2012,,no,no
oci:06490255601-06704569793,omid:br/06490255601,omid:br/06704569793,2012,,no,no
oci:06490255601-06704569794,omid:br/06490255601,omid:br/06704569794,2012,,no,no
oci:06490255601-062501539414,omid:br/06490255601,omid:br/062501539414,2012,P5Y,no,no
oci:062604158496-06470313567,omid:br/062604158496,omid:br/06470313567,2001,P1Y,no,no
oci:062604158436-0690493952,omid:br/062604158436,omid:br/0690493952,2003,P22Y,no,no
oci:062604158436-06150762958,omid:br/062604158436,omid:br/06150762958,2003,P14Y,no,no
oci:062604158436-06201128232,omid:br/062604158436,omid:br/06201128232,2003,P7Y,no,no
oci:062604158436-0660776198,omid:br/062604158436,omid:br/0660776198,2003,P10Y,no,no
oci:062604158436-06210768622,omid:br/062604158436,omid:br/06210768622,2003,P6Y,no,no
oci:062604158436-0660776144,omid:br/062604158436,omid:br/0660776144,2003,P12Y,no,no
oci:062604158436-06230770291,omid:br/062604158436,omid:br/06230770291,2003,P30Y,no,no
oci:06490255544-061901059707,omid:br/06490255544,omid:br/061901059707,2020,P4Y,no,no
oci:06490255544-06390260405,omid:br/06490255544,omid:br/06390260405,2020,P7Y,no,no
oci:06490255544-06380252487,omid:br/06490255544,omid:br/06380252487,2020,P3Y,no,no
oci:06490255544-06703205936,omid:br/06490255544,omid:br/06703205936,2020,P8Y,no,no
oci:06490255544-0604345787,omid:br/06490255544,omid:br/0604345787,2020,P5Y,no,no
oci:06490255544-06703969294,omid:br/06490255544,omid:br/06703969294,2020,P5Y,no,no
oci:06490255523-062504116871,omid:br/06490255523,omid:br/062504116871,2012,P4Y,no,no
oci:06490255523-062504116704,omid:br/06490255523,omid:br/062504116704,2012,P4Y,no,no
oci:06490255523-061601629713,omid:br/06490255523,omid:br/061601629713,2012,P12Y,no,no
oci:06490255551-061702704321,omid:br/06490255551,omid:br/061702704321,2020,P7Y,no,no
oci:06490255551-062302043739,omid:br/06490255551,omid:br/062302043739,2020,P9Y,no,no
oci:06490255551-06110855586,omid:br/06490255551,omid:br/06110855586,2020,P12Y,no,no
oci:06490255551-06502821016,omid:br/06490255551,omid:br/06502821016,2020,P14Y,no,no
oci:06490255551-06902147513,omid:br/06490255551,omid:br/06902147513,2020,P8Y,no,no
oci:06490255551-06210965611,omid:br/06490255551,omid:br/06210965611,2020,P9Y,no,no
oci:06490255551-0690869089,omid:br/06490255551,omid:br/0690869089,2020,P4Y,no,no
oci:06490255551-06140164052,omid:br/06490255551,omid:br/06140164052,2020,P5Y,no,no
oci:06490255551-0630648162,omid:br/06490255551,omid:br/0630648162,2020,P4Y,no,no
oci:06490255551-06210964988,omid:br/06490255551,omid:br/06210964988,2020,P6Y,no,no
oci:06490255551-06802560687,omid:br/06490255551,omid:br/06802560687,2020,P4Y,no,no
oci:06490255551-062103287466,omid:br/06490255551,omid:br/062103287466,2020,P9Y,no,no
oci:06490255551-0680305364,omid:br/06490255551,omid:br/0680305364,2020,P3Y,no,no
oci:06490255551-06502821018,omid:br/06490255551,omid:br/06502821018,2020,P15Y,no,no
oci:06490255551-061903797748,omid:br/06490255551,omid:br/061903797748,2020,P3Y,no,no
oci:06490255551-06401792083,omid:br/06490255551,omid:br/06401792083,2020,P2Y,no,no
oci:06490255551-06210964980,omid:br/06490255551,omid:br/06210964980,2020,P6Y,no,no
oci:06490255551-0620778710,omid:br/06490255551,omid:br/0620778710,2020,P4Y,no,no
oci:06490255551-06301379222,omid:br/06490255551,omid:br/06301379222,2020,P3Y,no,no
oci:06490255551-06801435807,omid:br/06490255551,omid:br/06801435807,2020,P4Y,no,no
oci:06490255551-0634033737,omid:br/06490255551,omid:br/0634033737,2020,P8Y,no,no
oci:06490255551-0641017529,omid:br/06490255551,omid:br/0641017529,2020,P5Y,no,no
oci:06490255551-0610285837,omid:br/06490255551,omid:br/0610285837,2020,P10Y,no,no
oci:06490255551-06802172433,omid:br/06490255551,omid:br/06802172433,2020,P2Y,no,no
oci:06490255551-06190975954,omid:br/06490255551,omid:br/06190975954,2020,P3Y,no,no
oci:06490255551-06602369061,omid:br/06490255551,omid:br/06602369061,2020,P10Y,no,no
oci:06490255551-06130172899,omid:br/06490255551,omid:br/06130172899,2020,P4Y,no,no
oci:06490255537-062602649299,omid:br/06490255537,omid:br/062602649299,2016,P6Y,no,no
oci:06490255600-06140499641,omid:br/06490255600,omid:br/06140499641,2013,P3Y,no,no
oci:06490255600-06490256755,omid:br/06490255600,omid:br/06490256755,2013,P6Y,no,no
oci:062604158462-06410213594,omid:br/062604158462,omid:br/06410213594,2003,,no,no
oci:062604158462-06270236491,omid:br/062604158462,omid:br/06270236491,2003,P1Y,no,no
oci:06490255536-06801486273,omid:br/06490255536,omid:br/06801486273,2020,P4Y,no,no
oci:06490255536-06801486254,omid:br/06490255536,omid:br/06801486254,2020,P4Y,no,no
oci:06490255536-06304002921,omid:br/06490255536,omid:br/06304002921,2020,P2Y,no,no
oci:06490255536-061802629097,omid:br/06490255536,omid:br/061802629097,2020,P2Y,no,no
oci:06490255536-06190199307,omid:br/06490255536,omid:br/06190199307,2020,P13Y,no,no
oci:06490255536-06801486410,omid:br/06490255536,omid:br/06801486410,2020,P6Y,no,no
oci:06490255536-06801718784,omid:br/06490255536,omid:br/06801718784,2020,P3Y,no,no
oci:06490255536-06120819118,omid:br/06490255536,omid:br/06120819118,2020,P17Y,no,no
oci:06490255536-0680885586,omid:br/06490255536,omid:br/0680885586,2020,P10Y,no,no
oci:06490255536-06601760535,omid:br/06490255536,omid:br/06601760535,2020,P4Y,no,no
