id,citing,cited
oci:06310252664-062204042663,omid:br/06310252664,omid:br/062204042663
oci:06310252703-06204522469,omid:br/06310252703,omid:br/06204522469
oci:06310252703-0680476872,omid:br/06310252703,omid:br/0680476872
oci:06330260252-0680476872,omid:br/06330260252,omid:br/0680476872
oci:06104616241-061402730799,omid:br/06104616241,omid:br/061402730799
oci:06104616254-06501774759,omid:br/06104616254,omid:br/06501774759
oci:06104616254-06201357794,omid:br/06104616254,omid:br/06201357794
oci:06104616254-061901861080,omid:br/06104616254,omid:br/061901861080
oci:06104616254-062601311025,omid:br/06104616254,omid:br/062601311025
oci:06104616254-0620730786,omid:br/06104616254,omid:br/0620730786
oci:06104616254-06501420460,omid:br/06104616254,omid:br/06501420460
oci:06104616254-06603139921,omid:br/06104616254,omid:br/06603139921
oci:06104616254-0670145699,omid:br/06104616254,omid:br/0670145699
oci:06104616254-06602562474,omid:br/06104616254,omid:br/06602562474
oci:06104616254-062101854343,omid:br/06104616254,omid:br/062101854343
oci:06104616254-0620648431,omid:br/06104616254,omid:br/0620648431
oci:06104616254-0660570132,omid:br/06104616254,omid:br/0660570132
oci:06104616254-062201849051,omid:br/06104616254,omid:br/062201849051
oci:06104616254-06201357935,omid:br/06104616254,omid:br/06201357935
oci:06104616254-062101855200,omid:br/06104616254,omid:br/062101855200
oci:06104616305-0640903929,omid:br/06104616305,omid:br/0640903929
oci:06104616305-061501380647,omid:br/06104616305,omid:br/061501380647
oci:06104616283-06404601636,omid:br/06104616283,omid:br/06404601636
oci:06104616328-0650393369,omid:br/06104616328,omid:br/0650393369
oci:06104616299-062601416928,omid:br/06104616299,omid:br/062601416928
oci:06104616299-062301857187,omid:br/06104616299,omid:br/062301857187
oci:06104616299-06801484817,omid:br/06104616299,omid:br/06801484817
oci:06104616299-0650571098,omid:br/06104616299,omid:br/0650571098
oci:06310252442-0604656869,omid:br/06310252442,omid:br/0604656869
oci:06310252443-061601629595,omid:br/06310252443,omid:br/061601629595
oci:06104616282-0632033811,omid:br/06104616282,omid:br/0632033811
oci:06104616282-06603198507,omid:br/06104616282,omid:br/06603198507
oci:06104616282-06140290079,omid:br/06104616282,omid:br/06140290079
oci:06104616282-062201507443,omid:br/06104616282,omid:br/062201507443
oci:06104616282-06802342122,omid:br/06104616282,omid:br/06802342122
oci:06104616282-061401508476,omid:br/06104616282,omid:br/061401508476
oci:06104616282-06802560342,omid:br/06104616282,omid:br/06802560342
oci:06104616282-06802560131,omid:br/06104616282,omid:br/06802560131
oci:06310252451-0604845468,omid:br/06310252451,omid:br/0604845468
oci:06310252451-061803037556,omid:br/06310252451,omid:br/061803037556
oci:06310252451-06101371756,omid:br/06310252451,omid:br/06101371756
oci:06310252451-06903679725,omid:br/06310252451,omid:br/06903679725
oci:06310252451-0604845469,omid:br/06310252451,omid:br/0604845469
oci:06310252451-061802188295,omid:br/06310252451,omid:br/061802188295
oci:06310252441-061901250460,omid:br/06310252441,omid:br/061901250460
oci:06310252440-06310213063,omid:br/06310252440,omid:br/06310213063
oci:06310252430-061403589985,omid:br/06310252430,omid:br/061403589985
oci:06310252430-061503772363,omid:br/06310252430,omid:br/061503772363
oci:06310252430-061403589995,omid:br/06310252430,omid:br/061403589995
oci:06310252430-061403589725,omid:br/06310252430,omid:br/061403589725
oci:06104616271-06260277985,omid:br/06104616271,omid:br/06260277985
oci:06310252150-06503922541,omid:br/06310252150,omid:br/06503922541
oci:06310252150-0630262913,omid:br/06310252150,omid:br/0630262913
oci:06310252150-06190843663,omid:br/06310252150,omid:br/06190843663
oci:06104616102-06240847857,omid:br/06104616102,omid:br/06240847857
oci:06104616102-06803121628,omid:br/06104616102,omid:br/06803121628
oci:06104616102-061901059898,omid:br/06104616102,omid:br/061901059898
oci:06104616102-061401527290,omid:br/06104616102,omid:br/061401527290
oci:06104616102-061202129327,omid:br/06104616102,omid:br/061202129327
oci:06104616102-06104163112,omid:br/06104616102,omid:br/06104163112
oci:06104616102-062201187542,omid:br/06104616102,omid:br/062201187542
oci:06104616102-06104163099,omid:br/06104616102,omid:br/06104163099
oci:06104616102-0690224618,omid:br/06104616102,omid:br/0690224618
oci:06104616102-06601767522,omid:br/06104616102,omid:br/06601767522
oci:06104616102-061102145851,omid:br/06104616102,omid:br/061102145851
oci:06104616102-06401364133,omid:br/06104616102,omid:br/06401364133
oci:06104616102-06180429763,omid:br/06104616102,omid:br/06180429763
oci:06104616102-061901059474,omid:br/06104616102,omid:br/061901059474
oci:06104616102-0640221464,omid:br/06104616102,omid:br/0640221464
oci:06104616102-06902157963,omid:br/06104616102,omid:br/06902157963
oci:06104616102-061901059699,omid:br/06104616102,omid:br/061901059699
oci:06104616102-061102145740,omid:br/06104616102,omid:br/061102145740
oci:06104616102-06902158178,omid:br/06104616102,omid:br/06902158178
oci:06310252145-06203715646,omid:br/06310252145,omid:br/06203715646
oci:06310252145-06803899645,omid:br/06310252145,omid:br/06803899645
oci:06310252145-061301081507,omid:br/06310252145,omid:br/061301081507
oci:06310252145-062503634546,omid:br/06310252145,omid:br/062503634546
oci:06104616109-061301573326,omid:br/06104616109,omid:br/061301573326
oci:06104616109-06702112272,omid:br/06104616109,omid:br/06702112272
oci:06104616109-06902107428,omid:br/06104616109,omid:br/06902107428
oci:06104616109-06140897474,omid:br/06104616109,omid:br/06140897474
oci:06104616109-062503274874,omid:br/06104616109,omid:br/062503274874
