id,citing,cited
oci:06510226430-065201224,omid:br/06510226430,omid:br/065201224
oci:06510226430-061302190273,omid:br/06510226430,omid:br/061302190273
oci:06510226430-06501275144,omid:br/06510226430,omid:br/06501275144
oci:06510226430-0630739515,omid:br/06510226430,omid:br/0630739515
oci:06510226462-062402606574,omid:br/06510226462,omid:br/062402606574
oci:06510226462-061502098197,omid:br/06510226462,omid:br/061502098197
oci:06510226373-062101849024,omid:br/06510226373,omid:br/062101849024
oci:06510226471-06240143961,omid:br/06510226471,omid:br/06240143961
oci:06510226349-06210760339,omid:br/06510226349,omid:br/06210760339
oci:06510226349-061501490934,omid:br/06510226349,omid:br/061501490934
oci:06510226349-061301500322,omid:br/06510226349,omid:br/061301500322
oci:06510226349-06301192432,omid:br/06510226349,omid:br/06301192432
oci:06510226348-06401752495,omid:br/06510226348,omid:br/06401752495
oci:06510226348-06301741451,omid:br/06510226348,omid:br/06301741451
oci:06510226348-06301741933,omid:br/06510226348,omid:br/06301741933
oci:06510226348-06301741828,omid:br/06510226348,omid:br/06301741828
oci:06510226348-062402834775,omid:br/06510226348,omid:br/062402834775
oci:06510226348-06250727302,omid:br/06510226348,omid:br/06250727302
oci:06510226348-06201743529,omid:br/06510226348,omid:br/06201743529
oci:06510226348-061101298495,omid:br/06510226348,omid:br/061101298495
oci:06510226348-061603353137,omid:br/06510226348,omid:br/061603353137
oci:06510226348-06250727414,omid:br/06510226348,omid:br/06250727414
oci:06510226348-061203115571,omid:br/06510226348,omid:br/061203115571
oci:06510226348-062501947777,omid:br/06510226348,omid:br/062501947777
oci:06510226348-061603353117,omid:br/06510226348,omid:br/061603353117
oci:06510226348-06230633072,omid:br/06510226348,omid:br/06230633072
oci:06510226448-06220261035,omid:br/06510226448,omid:br/06220261035
oci:06510226364-061201703699,omid:br/06510226364,omid:br/061201703699
oci:06510226364-06130264344,omid:br/06510226364,omid:br/06130264344
oci:06510226364-062202611743,omid:br/06510226364,omid:br/062202611743
oci:06510226364-06501191552,omid:br/06510226364,omid:br/06501191552
oci:06510226364-06220783735,omid:br/06510226364,omid:br/06220783735
oci:06510226364-06302169414,omid:br/06510226364,omid:br/06302169414
oci:06510226364-06202168923,omid:br/06510226364,omid:br/06202168923
oci:06510226364-061301403885,omid:br/06510226364,omid:br/061301403885
oci:06510226364-06701735085,omid:br/06510226364,omid:br/06701735085
oci:06510226364-06150809636,omid:br/06510226364,omid:br/06150809636
oci:06510226364-061402592286,omid:br/06510226364,omid:br/061402592286
oci:06510226489-06170756962,omid:br/06510226489,omid:br/06170756962
oci:06510226489-061904023377,omid:br/06510226489,omid:br/061904023377
oci:06510226489-06180405801,omid:br/06510226489,omid:br/06180405801
oci:06510226489-061701649940,omid:br/06510226489,omid:br/061701649940
oci:06510226489-06260382808,omid:br/06510226489,omid:br/06260382808
oci:06510226489-0634013534,omid:br/06510226489,omid:br/0634013534
oci:06510226489-06601461821,omid:br/06510226489,omid:br/06601461821
oci:06510226489-062501507409,omid:br/06510226489,omid:br/062501507409
oci:06510226489-06601667171,omid:br/06510226489,omid:br/06601667171
oci:06510226489-06401734419,omid:br/06510226489,omid:br/06401734419
oci:06510226489-06602508085,omid:br/06510226489,omid:br/06602508085
oci:06510226489-061904023378,omid:br/06510226489,omid:br/061904023378
oci:06510226489-061301709746,omid:br/06510226489,omid:br/061301709746
oci:06510226489-062101405233,omid:br/06510226489,omid:br/062101405233
oci:06510226489-0660257278,omid:br/06510226489,omid:br/0660257278
oci:06510226489-06202272221,omid:br/06510226489,omid:br/06202272221
oci:06510226469-0630995402,omid:br/06510226469,omid:br/0630995402
oci:06510226431-06101284832,omid:br/06510226431,omid:br/06101284832
oci:06510226431-061902239517,omid:br/06510226431,omid:br/061902239517
oci:06510226486-06150261668,omid:br/06510226486,omid:br/06150261668
oci:06510226486-06150823340,omid:br/06510226486,omid:br/06150823340
oci:06510226486-062502573344,omid:br/06510226486,omid:br/062502573344
oci:06510226486-062402571743,omid:br/06510226486,omid:br/062402571743
oci:06510226486-062301501456,omid:br/06510226486,omid:br/062301501456
oci:06510226486-062502573700,omid:br/06510226486,omid:br/062502573700
oci:06510226486-06110778647,omid:br/06510226486,omid:br/06110778647
oci:06510226328-062401238933,omid:br/06510226328,omid:br/062401238933
oci:06510226355-06160464744,omid:br/06510226355,omid:br/06160464744
oci:06510226355-061903797634,omid:br/06510226355,omid:br/061903797634
oci:06510226355-0650461095,omid:br/06510226355,omid:br/0650461095
oci:06510226355-061903797342,omid:br/06510226355,omid:br/061903797342
oci:06510226355-06140456414,omid:br/06510226355,omid:br/06140456414
oci:06510226355-06502578480,omid:br/06510226355,omid:br/06502578480
oci:06510226355-06110778997,omid:br/06510226355,omid:br/06110778997
