id,citing,cited
oci:0604594297-061901660656,omid:br/0604594297,omid:br/061901660656
oci:06460285008-0610217610,omid:br/06460285008,omid:br/0610217610
oci:06460285008-06201128312,omid:br/06460285008,omid:br/06201128312
oci:06460284947-061901660783,omid:br/06460284947,omid:br/061901660783
oci:06460284947-062101653030,omid:br/06460284947,omid:br/062101653030
oci:06460285011-0604594223,omid:br/06460285011,omid:br/0604594223
oci:06460285011-062201323217,omid:br/06460285011,omid:br/062201323217
oci:06460285011-06401278282,omid:br/06460285011,omid:br/06401278282
oci:06460285011-0680485483,omid:br/06460285011,omid:br/0680485483
oci:06460285011-06220593455,omid:br/06460285011,omid:br/06220593455
oci:06460285042-06201128291,omid:br/06460285042,omid:br/06201128291
oci:0604271352-061701282002,omid:br/0604271352,omid:br/061701282002
oci:0604271306-0604594243,omid:br/0604271306,omid:br/0604594243
oci:06470278382-06180618606,omid:br/06470278382,omid:br/06180618606
oci:06470278382-062301586498,omid:br/06470278382,omid:br/062301586498
oci:06470278382-0604837378,omid:br/06470278382,omid:br/0604837378
oci:06470278309-06120474252,omid:br/06470278309,omid:br/06120474252
oci:06470278377-06260785226,omid:br/06470278377,omid:br/06260785226
oci:06470278377-06260785736,omid:br/06470278377,omid:br/06260785736
oci:06470278125-06220767440,omid:br/06470278125,omid:br/06220767440
oci:06470278125-06260785226,omid:br/06470278125,omid:br/06260785226
oci:06470278125-06250765945,omid:br/06470278125,omid:br/06250765945
oci:06470278125-061702222974,omid:br/06470278125,omid:br/061702222974
oci:06470278125-06260785736,omid:br/06470278125,omid:br/06260785736
oci:06470278109-0604271365,omid:br/06470278109,omid:br/0604271365
oci:06470278093-061604099105,omid:br/06470278093,omid:br/061604099105
oci:06470278093-06190773910,omid:br/06470278093,omid:br/06190773910
oci:06470278093-06190774283,omid:br/06470278093,omid:br/06190774283
oci:06470278093-06301552527,omid:br/06470278093,omid:br/06301552527
oci:06470278093-06260785226,omid:br/06470278093,omid:br/06260785226
oci:06470278093-06320291270,omid:br/06470278093,omid:br/06320291270
oci:06470278093-06190774217,omid:br/06470278093,omid:br/06190774217
oci:06470278138-061604099106,omid:br/06470278138,omid:br/061604099106
oci:06470278115-06220767440,omid:br/06470278115,omid:br/06220767440
oci:06470278115-061702222974,omid:br/06470278115,omid:br/061702222974
oci:06470278115-06260785736,omid:br/06470278115,omid:br/06260785736
oci:06470278350-061304052014,omid:br/06470278350,omid:br/061304052014
oci:06470278350-061304051452,omid:br/06470278350,omid:br/061304051452
oci:06490285734-061402660302,omid:br/06490285734,omid:br/061402660302
oci:06490285734-06601135133,omid:br/06490285734,omid:br/06601135133
oci:06490285734-06330337325,omid:br/06490285734,omid:br/06330337325
oci:06490285734-06301131351,omid:br/06490285734,omid:br/06301131351
oci:06460285208-0604594245,omid:br/06460285208,omid:br/0604594245
oci:06480289013-06430314592,omid:br/06480289013,omid:br/06430314592
oci:06490285770-06250765628,omid:br/06490285770,omid:br/06250765628
oci:06490285770-06320291270,omid:br/06490285770,omid:br/06320291270
oci:06490285770-06330337326,omid:br/06490285770,omid:br/06330337326
oci:06490285770-06330337327,omid:br/06490285770,omid:br/06330337327
oci:06490285779-06201128074,omid:br/06490285779,omid:br/06201128074
oci:06480288951-0604837377,omid:br/06480288951,omid:br/0604837377
oci:06490285609-061304052014,omid:br/06490285609,omid:br/061304052014
oci:06480288434-061402660302,omid:br/06480288434,omid:br/061402660302
oci:06480288434-06230770286,omid:br/06480288434,omid:br/06230770286
oci:06480288434-06304585950,omid:br/06480288434,omid:br/06304585950
oci:06480288434-06201127959,omid:br/06480288434,omid:br/06201127959
oci:06480288434-06150596217,omid:br/06480288434,omid:br/06150596217
oci:06480288487-0604594208,omid:br/06480288487,omid:br/0604594208
oci:06480288501-0670336676,omid:br/06480288501,omid:br/0670336676
oci:06480288936-06250757261,omid:br/06480288936,omid:br/06250757261
oci:06480288936-06250757208,omid:br/06480288936,omid:br/06250757208
oci:06480288936-06602840094,omid:br/06480288936,omid:br/06602840094
oci:06480288540-061702223055,omid:br/06480288540,omid:br/061702223055
oci:06480288464-06240905150,omid:br/06480288464,omid:br/06240905150
oci:06490286331-0690488051,omid:br/06490286331,omid:br/0690488051
oci:06490286331-062202675873,omid:br/06490286331,omid:br/062202675873
oci:06490286331-0640215266,omid:br/06490286331,omid:br/0640215266
oci:06490286331-06602840097,omid:br/06490286331,omid:br/06602840097
oci:06490286332-06170615926,omid:br/06490286332,omid:br/06170615926
oci:06490286332-0625081415,omid:br/06490286332,omid:br/0625081415
oci:06490286332-06201127959,omid:br/06490286332,omid:br/06201127959
oci:06490286332-0604374778,omid:br/06490286332,omid:br/0604374778
oci:06490286332-06510225623,omid:br/06490286332,omid:br/06510225623
oci:06490286332-0604837377,omid:br/06490286332,omid:br/0604837377
oci:06480288980-061402660302,omid:br/06480288980,omid:br/061402660302
oci:06490286334-062103641745,omid:br/06490286334,omid:br/062103641745
oci:06490286379-0604594222,omid:br/06490286379,omid:br/0604594222
oci:06490285642-0604374778,omid:br/06490285642,omid:br/0604374778
oci:06490285642-06150617564,omid:br/06490285642,omid:br/06150617564
oci:06460284805-061702223055,omid:br/06460284805,omid:br/061702223055
oci:06460284805-062101295933,omid:br/06460284805,omid:br/062101295933
oci:06460284805-06603294642,omid:br/06460284805,omid:br/06603294642
oci:06460284841-061902196222,omid:br/06460284841,omid:br/061902196222
oci:06490285661-06190774283,omid:br/06490285661,omid:br/06190774283
oci:06490285661-0631052984,omid:br/06490285661,omid:br/0631052984
oci:06490285661-062202033509,omid:br/06490285661,omid:br/062202033509
oci:06490285661-06260785226,omid:br/06490285661,omid:br/06260785226
