id,citing,cited,creation,timespan,journal_sc,author_sc
oci:06450225775-06370312388,omid:br/06450225775,omid:br/06370312388,1998,P3Y,no,no
oci:06450225775-0604832921,omid:br/06450225775,omid:br/0604832921,1998,P1Y,no,no
oci:06450225775-062301677257,omid:br/06450225775,omid:br/062301677257,1998,P0Y,no,no
oci:06450225775-0604832922,omid:br/06450225775,omid:br/0604832922,1998,P1Y,no,no
oci:06450225775-06240836393,omid:br/06450225775,omid:br/06240836393,1998,P0Y,no,no
oci:06450225775-06230851911,omid:br/06450225775,omid:br/06230851911,1998,P3Y,no,no
oci:06450225676-0660257685,omid:br/06450225676,omid:br/0660257685,1998,P3Y,no,no
oci:06450225676-0670226902,omid:br/06450225676,omid:br/0670226902,1998,P3Y,no,no
oci:06450225676-06230647391,omid:br/06450225676,omid:br/06230647391,1998,P6Y,no,no
oci:06450224992-0604832941,omid:br/06450224992,omid:br/0604832941,1998,P5Y,no,no
oci:06450224992-062401472130,omid:br/06450224992,omid:br/062401472130,1998,P5Y,no,no
oci:06450224992-062301492878,omid:br/06450224992,omid:br/062301492878,1998,P5Y,no,no
oci:06450224992-062301676845,omid:br/06450224992,omid:br/062301676845,1998,P9Y,no,no
oci:06450224992-062301492821,omid:br/06450224992,omid:br/062301492821,1998,P2Y,no,no
oci:06450224992-0604832942,omid:br/06450224992,omid:br/0604832942,1998,P3Y,no,no
oci:06450225728-06110261619,omid:br/06450225728,omid:br/06110261619,1998,P1Y,no,no
oci:06450225728-06110261676,omid:br/06450225728,omid:br/06110261676,1998,P1Y,no,no
oci:06450225698-061902185069,omid:br/06450225698,omid:br/061902185069,1998,P3Y,no,no
oci:06450225698-06440265477,omid:br/06450225698,omid:br/06440265477,1998,P2Y,no,no
oci:06450225698-06903509262,omid:br/06450225698,omid:br/06903509262,1998,P3Y,no,no
oci:06450225698-062102175240,omid:br/06450225698,omid:br/062102175240,1998,P0Y,no,no
oci:06450225698-062301154312,omid:br/06450225698,omid:br/062301154312,1998,P0Y,no,no
oci:06450225698-062102175127,omid:br/06450225698,omid:br/062102175127,1998,P0Y,no,no
oci:06450225764-06380300776,omid:br/06450225764,omid:br/06380300776,1997,P4Y,no,no
oci:06450225764-06230850944,omid:br/06450225764,omid:br/06230850944,1997,P2Y,no,no
oci:06450225764-061503055025,omid:br/06450225764,omid:br/061503055025,1997,P7Y,no,no
oci:06450225764-06210686753,omid:br/06450225764,omid:br/06210686753,1997,P2Y,no,no
oci:06450225764-0640346741,omid:br/06450225764,omid:br/0640346741,1997,P4Y,no,no
oci:06450225764-06210686758,omid:br/06450225764,omid:br/06210686758,1997,P2Y,no,no
oci:06450225764-0640346853,omid:br/06450225764,omid:br/0640346853,1997,P5Y,no,no
oci:06450225764-0640346799,omid:br/06450225764,omid:br/0640346799,1997,P3Y,no,no
oci:06450225730-061101404527,omid:br/06450225730,omid:br/061101404527,1997,P3Y,no,no
oci:06450225730-0604832920,omid:br/06450225730,omid:br/0604832920,1997,P1Y,no,no
oci:06450225041-06902408502,omid:br/06450225041,omid:br/06902408502,1998,P37Y,no,no
oci:06450225041-061501683146,omid:br/06450225041,omid:br/061501683146,1998,P25Y,no,no
oci:06450225041-061802740537,omid:br/06450225041,omid:br/061802740537,1998,P17Y,no,no
oci:06450225041-06230901528,omid:br/06450225041,omid:br/06230901528,1998,P36Y,no,no
oci:06450225041-06130328471,omid:br/06450225041,omid:br/06130328471,1998,P31Y,no,no
oci:06450225041-061701688885,omid:br/06450225041,omid:br/061701688885,1998,P32Y,no,no
oci:06450225041-06702616059,omid:br/06450225041,omid:br/06702616059,1998,P17Y,no,no
oci:06450225041-062303061139,omid:br/06450225041,omid:br/062303061139,1998,P30Y,no,no
oci:06450225745-06230851703,omid:br/06450225745,omid:br/06230851703,1998,P8Y,no,no
oci:06450225745-06250845952,omid:br/06450225745,omid:br/06250845952,1998,P1Y,no,no
oci:06450225054-0604832943,omid:br/06450225054,omid:br/0604832943,1998,P10Y,no,no
oci:06450225054-0604832944,omid:br/06450225054,omid:br/0604832944,1998,P1Y,no,no
oci:06450225054-0604832945,omid:br/06450225054,omid:br/0604832945,1998,P2Y,no,no
oci:06450225054-0604832946,omid:br/06450225054,omid:br/0604832946,1998,P2Y,no,no
oci:06450225054-0604832947,omid:br/06450225054,omid:br/0604832947,1998,P6Y,no,no
oci:06460224016-06803087475,omid:br/06460224016,omid:br/06803087475,1998,P13Y,no,no
oci:06460224016-06240404965,omid:br/06460224016,omid:br/06240404965,1998,P30Y,no,no
oci:06450225709-06430300360,omid:br/06450225709,omid:br/06430300360,1997,P9Y,no,no
oci:06460224017-0604832926,omid:br/06460224017,omid:br/0604832926,1998,P11Y,no,no
oci:06460224017-06310311053,omid:br/06460224017,omid:br/06310311053,1998,P25Y,no,no
oci:06460224017-06503453783,omid:br/06460224017,omid:br/06503453783,1998,P2Y,no,no
oci:06460224017-061603038126,omid:br/06460224017,omid:br/061603038126,1998,P5Y,no,no
oci:06460224017-06230851460,omid:br/06460224017,omid:br/06230851460,1998,P2Y,no,no
oci:06460224017-061503031502,omid:br/06460224017,omid:br/061503031502,1998,P4Y,no,no
