id,citing,cited,creation,timespan,journal_sc,author_sc
oci:06360274541-061601577664,omid:br/06360274541,omid:br/061601577664,2012,P5Y,no,no
oci:06360274541-062302751630,omid:br/06360274541,omid:br/062302751630,2012,P7Y,no,no
oci:06360274541-062402743282,omid:br/06360274541,omid:br/062402743282,2012,P5Y,no,no
oci:06360274541-061701574807,omid:br/06360274541,omid:br/061701574807,2012,P6Y,no,no
oci:06360274541-061601577396,omid:br/06360274541,omid:br/061601577396,2012,P4Y,no,no
oci:06360274541-06180164596,omid:br/06360274541,omid:br/06180164596,2012,P11Y,no,no
oci:06360274541-06504144758,omid:br/06360274541,omid:br/06504144758,2012,P8Y,no,no
oci:06360274541-061701059455,omid:br/06360274541,omid:br/061701059455,2012,P2Y,no,no
oci:06360274541-062302751137,omid:br/06360274541,omid:br/062302751137,2012,P3Y,no,no
oci:06360274541-061901574811,omid:br/06360274541,omid:br/061901574811,2012,P7Y,no,no
oci:06360274541-062402743233,omid:br/06360274541,omid:br/062402743233,2012,P5Y,no,no
oci:06360274486-06180164785,omid:br/06360274486,omid:br/06180164785,2012,P11Y,no,no
oci:06360274486-062402716131,omid:br/06360274486,omid:br/062402716131,2012,P13Y,no,no
oci:06360274486-061103776967,omid:br/06360274486,omid:br/061103776967,2012,P10Y,no,no
oci:06360274486-0627025610,omid:br/06360274486,omid:br/0627025610,2012,P8Y,no,no
oci:06360273583-06360274416,omid:br/06360273583,omid:br/06360274416,2009,P10Y,yes,no
oci:06360273583-06350274914,omid:br/06360273583,omid:br/06350274914,2009,P9Y,yes,no
oci:06360273583-06360274345,omid:br/06360273583,omid:br/06360274345,2009,P2Y,yes,no
oci:06360273583-06101224362,omid:br/06360273583,omid:br/06101224362,2009,P7Y,no,no
oci:06360273583-06360274408,omid:br/06360273583,omid:br/06360274408,2009,P10Y,yes,no
oci:06360274521-061902883149,omid:br/06360274521,omid:br/061902883149,2012,P9Y,no,no
oci:06360274521-06110807200,omid:br/06360274521,omid:br/06110807200,2012,P9Y,no,no
oci:06360274521-06360273751,omid:br/06360274521,omid:br/06360273751,2012,P18Y,yes,no
oci:06360274521-061303563655,omid:br/06360274521,omid:br/061303563655,2012,P15Y,yes,no
oci:06360274521-061501482112,omid:br/06360274521,omid:br/061501482112,2012,P10Y,no,no
oci:06360274521-061501482149,omid:br/06360274521,omid:br/061501482149,2012,P6Y,no,no
oci:06360274477-06480251850,omid:br/06360274477,omid:br/06480251850,2012,P2Y,no,no
oci:06360274477-06904116418,omid:br/06360274477,omid:br/06904116418,2012,P4Y,no,no
oci:06360274477-06190840647,omid:br/06360274477,omid:br/06190840647,2012,P5Y,no,no
oci:06360274477-0604234073,omid:br/06360274477,omid:br/0604234073,2012,P4Y,no,no
oci:06360274477-061403998275,omid:br/06360274477,omid:br/061403998275,2012,P8Y,no,no
oci:06360274516-06401010905,omid:br/06360274516,omid:br/06401010905,2012,P6Y,no,no
oci:06360274516-06101101610,omid:br/06360274516,omid:br/06101101610,2012,P2Y,no,no
oci:06360274516-06120990539,omid:br/06360274516,omid:br/06120990539,2012,P4Y,no,no
oci:06360274495-062101605441,omid:br/06360274495,omid:br/062101605441,2012,P7Y,no,no
oci:06360274495-062102856181,omid:br/06360274495,omid:br/062102856181,2012,P14Y,no,no
oci:06360274495-062302126294,omid:br/06360274495,omid:br/062302126294,2012,P9Y,no,no
oci:06360274495-062402858411,omid:br/06360274495,omid:br/062402858411,2012,P8Y,no,no
oci:06360274495-062201605999,omid:br/06360274495,omid:br/062201605999,2012,P5Y,no,no
oci:06360274495-0636011886,omid:br/06360274495,omid:br/0636011886,2012,P5Y,no,no
oci:06360274495-061502132940,omid:br/06360274495,omid:br/061502132940,2012,P2Y,no,no
oci:06360274495-062302751256,omid:br/06360274495,omid:br/062302751256,2012,P3Y,no,no
oci:061703811740-0630600982,omid:br/061703811740,omid:br/0630600982,2018,P1Y,no,no
oci:0604507333-061501664089,omid:br/0604507333,omid:br/061501664089,2018,P1Y,no,no
oci:06360274489-062103050238,omid:br/06360274489,omid:br/062103050238,2012,P11Y,no,no
oci:06360274489-061501352156,omid:br/06360274489,omid:br/061501352156,2012,P10Y,no,no
oci:06360274489-061401827721,omid:br/06360274489,omid:br/061401827721,2012,P7Y,no,no
oci:06360274489-0650892039,omid:br/06360274489,omid:br/0650892039,2012,P2Y,no,no
oci:06360274489-062603072940,omid:br/06360274489,omid:br/062603072940,2012,P6Y,no,no
oci:06360274489-061302229741,omid:br/06360274489,omid:br/061302229741,2012,P4Y,no,no
oci:06360274489-062301697524,omid:br/06360274489,omid:br/062301697524,2012,P20Y,no,no
oci:06360274489-062304030416,omid:br/06360274489,omid:br/062304030416,2012,,no,no
oci:06360274489-0690807229,omid:br/06360274489,omid:br/0690807229,2012,P10Y,no,no
oci:06360274489-061803056605,omid:br/06360274489,omid:br/061803056605,2012,P23Y,no,no
oci:06360274489-06250364418,omid:br/06360274489,omid:br/06250364418,2012,P2Y,no,no
oci:062203957823-061701776496,omid:br/062203957823,omid:br/061701776496,2018,P6Y,no,no
oci:0604632793-061104113620,omid:br/0604632793,omid:br/061104113620,2017,,no,no
oci:06360274502-061101577517,omid:br/06360274502,omid:br/061101577517,2012,P26Y,no,no
oci:06360274502-061401353759,omid:br/06360274502,omid:br/061401353759,2012,P7Y,no,no
oci:06360274502-061103652584,omid:br/06360274502,omid:br/061103652584,2012,P19Y,no,no
oci:06360274502-06140790253,omid:br/06360274502,omid:br/06140790253,2012,P16Y,no,no
oci:06360274502-06404105000,omid:br/06360274502,omid:br/06404105000,2012,P18Y,no,no
oci:06360274502-061201366888,omid:br/06360274502,omid:br/061201366888,2012,P5Y,no,no
oci:06360274502-06404104870,omid:br/06360274502,omid:br/06404104870,2012,P18Y,no,no
oci:06360274502-062202393757,omid:br/06360274502,omid:br/062202393757,2012,P10Y,no,no
oci:06360274502-0690493951,omid:br/06360274502,omid:br/0690493951,2012,P25Y,no,no
oci:06360274502-0690151278,omid:br/06360274502,omid:br/0690151278,2012,P14Y,no,no
oci:06360274502-061702134434,omid:br/06360274502,omid:br/061702134434,2012,P4Y,no,no
oci:06360274502-062103050634,omid:br/06360274502,omid:br/062103050634,2012,P12Y,no,no
oci:06360273627-06901129821,omid:br/06360273627,omid:br/06901129821,2009,P6Y,no,no
oci:06360273627-06180164697,omid:br/06360273627,omid:br/06180164697,2009,P11Y,no,no
oci:06360273627-0630780655,omid:br/06360273627,omid:br/0630780655,2009,P18Y,no,no
oci:06360273627-062201260246,omid:br/06360273627,omid:br/062201260246,2009,P3Y,no,no
oci:06360273627-0660163280,omid:br/06360273627,omid:br/0660163280,2009,P2Y,no,no
oci:06360273627-061203486697,omid:br/06360273627,omid:br/061203486697,2009,P11Y,no,no
oci:06360273627-062402858411,omid:br/06360273627,omid:br/062402858411,2009,P5Y,no,no
oci:06360274468-0690822559,omid:br/06360274468,omid:br/0690822559,2012,P7Y,no,no
oci:06360274468-06160584570,omid:br/06360274468,omid:br/06160584570,2012,P2Y,no,no
oci:06360274468-06120801233,omid:br/06360274468,omid:br/06120801233,2012,P3Y,no,no
oci:06360274468-06120800921,omid:br/06360274468,omid:br/06120800921,2012,P8Y,no,no
oci:0604632827-06260969871,omid:br/0604632827,omid:br/06260969871,2017,P1Y,no,no
oci:0604507312-061801639165,omid:br/0604507312,omid:br/061801639165,2019,P1Y,no,no
oci:0604507312-06120220763,omid:br/0604507312,omid:br/06120220763,2019,P1Y,no,no
oci:06360274481-062201605807,omid:br/06360274481,omid:br/062201605807,2012,P2Y,no,no
oci:06360274481-062102718430,omid:br/06360274481,omid:br/062102718430,2012,P7Y,no,no
oci:06380277372-06902774765,omid:br/06380277372,omid:br/06902774765,2013,P11Y,no,no
oci:06380277372-06370283496,omid:br/06380277372,omid:br/06370283496,2013,P3Y,yes,no
oci:06380277372-06703150605,omid:br/06380277372,omid:br/06703150605,2013,P37Y,no,no
oci:06380277372-061302195783,omid:br/06380277372,omid:br/061302195783,2013,P30Y,no,no
oci:06380277372-062201605104,omid:br/06380277372,omid:br/062201605104,2013,P15Y,no,no
oci:06360274523-06703151523,omid:br/06360274523,omid:br/06703151523,2012,P7Y,no,no
oci:06360274523-06703151058,omid:br/06360274523,omid:br/06703151058,2012,P6Y,no,no
oci:06360274523-0660163280,omid:br/06360274523,omid:br/0660163280,2012,P5Y,no,no
oci:0604507350-062101511370,omid:br/0604507350,omid:br/062101511370,2019,P1Y,no,no
