id,citing,cited,creation,timespan,journal_sc,author_sc
oci:06410308561-06503304629,omid:br/06410308561,omid:br/06503304629,2021-07-31,P6Y,no,no
oci:06410308561-06310284378,omid:br/06410308561,omid:br/06310284378,2021-07-31,P10Y,no,no
oci:06410308561-06201081649,omid:br/06410308561,omid:br/06201081649,2021-07-31,P9Y,no,no
oci:06410308561-06310284747,omid:br/06410308561,omid:br/06310284747,2021-07-31,P5Y,no,no
oci:06410308576-061601530194,omid:br/06410308576,omid:br/061601530194,2020-07-31,P7Y5M4D,no,no
oci:06410308576-062301521520,omid:br/06410308576,omid:br/062301521520,2020-07-31,P6Y1M27D,no,no
oci:06410308576-06403299545,omid:br/06410308576,omid:br/06403299545,2020-07-31,P4Y,no,no
oci:06410308576-061504067312,omid:br/06410308576,omid:br/061504067312,2020-07-31,P4Y,no,no
oci:06410308576-06803285767,omid:br/06410308576,omid:br/06803285767,2020-07-31,P5Y,no,no
oci:06410308547-06420224188,omid:br/06410308547,omid:br/06420224188,2019-07-31,P18Y,no,no
oci:06410308586-0604839786,omid:br/06410308586,omid:br/0604839786,2022-03-31,P14Y,no,no
oci:06410308586-061603581217,omid:br/06410308586,omid:br/061603581217,2022-03-31,P6Y,no,no
oci:06410308586-06180850336,omid:br/06410308586,omid:br/06180850336,2022-03-31,P9Y,no,no
oci:06410308586-062604093016,omid:br/06410308586,omid:br/062604093016,2022-03-31,P8Y,no,no
oci:06410308586-061903591681,omid:br/06410308586,omid:br/061903591681,2022-03-31,P6Y7M0D,no,no
oci:06410308586-062403993004,omid:br/06410308586,omid:br/062403993004,2022-03-31,,no,no
oci:06410308586-06310298369,omid:br/06410308586,omid:br/06310298369,2022-03-31,P7Y,no,no
oci:06410308586-0604474250,omid:br/06410308586,omid:br/0604474250,2022-03-31,P11Y,no,no
oci:06410308586-061402856626,omid:br/06410308586,omid:br/061402856626,2022-03-31,P2Y3M30D,no,no
oci:06410308586-061402857084,omid:br/06410308586,omid:br/061402857084,2022-03-31,P16Y,no,no
oci:06410308538-06603294770,omid:br/06410308538,omid:br/06603294770,2019-07-31,P14Y,no,no
oci:06410308538-061202874172,omid:br/06410308538,omid:br/061202874172,2019-07-31,P15Y,no,no
oci:06403991161-062604276620,omid:br/06403991161,omid:br/062604276620,2020-07-31,,no,no
oci:06403991161-06480253374,omid:br/06403991161,omid:br/06480253374,2020-07-31,P10Y4M0D,no,no
oci:06403991161-06502144135,omid:br/06403991161,omid:br/06502144135,2020-07-31,P17Y,no,no
oci:06403991161-061801817916,omid:br/06403991161,omid:br/061801817916,2020-07-31,P9Y,no,no
oci:06290196729-0690299924,omid:br/06290196729,omid:br/0690299924,2019-07-31,P6Y,no,no
oci:06290196729-06410308559,omid:br/06290196729,omid:br/06410308559,2019-07-31,P1Y0M0D,yes,no
oci:06410308601-06503304900,omid:br/06410308601,omid:br/06503304900,2019-07-31,P10Y,no,no
oci:06410308568-06390259463,omid:br/06410308568,omid:br/06390259463,2018-11-30,P8Y,no,no
oci:06410308568-06503305053,omid:br/06410308568,omid:br/06503305053,2018-11-30,P21Y,no,no
oci:06410308568-06503304625,omid:br/06410308568,omid:br/06503304625,2018-11-30,P3Y,no,no
oci:06410308568-06503304655,omid:br/06410308568,omid:br/06503304655,2018-11-30,P3Y,no,no
oci:06410308568-06410226089,omid:br/06410308568,omid:br/06410226089,2018-11-30,P13Y,no,no
oci:06410308549-06403299580,omid:br/06410308549,omid:br/06403299580,2020-07-31,P5Y,no,no
oci:06410308549-06410308518,omid:br/06410308549,omid:br/06410308518,2020-07-31,P1Y4M0D,yes,no
oci:06410308549-06403299579,omid:br/06410308549,omid:br/06403299579,2020-07-31,P4Y,no,no
oci:06410308511-06404550250,omid:br/06410308511,omid:br/06404550250,2022-03-31,P5Y,no,no
oci:06410308511-06480265375,omid:br/06410308511,omid:br/06480265375,2022-03-31,P5Y1M3D,no,no
oci:06410308511-06520333529,omid:br/06410308511,omid:br/06520333529,2022-03-31,P2Y0M0D,no,no
oci:06410308511-06503304451,omid:br/06410308511,omid:br/06503304451,2022-03-31,P4Y,no,no
oci:06410308511-06520333574,omid:br/06410308511,omid:br/06520333574,2022-03-31,P2Y0M0D,no,no
oci:06410308597-06290172923,omid:br/06410308597,omid:br/06290172923,2019-07-31,P5Y,no,no
oci:06410308597-0604839783,omid:br/06410308597,omid:br/0604839783,2019-07-31,P18Y,no,no
oci:06410308597-061104333307,omid:br/06410308597,omid:br/061104333307,2019-07-31,P14Y,no,no
oci:06410308597-062103494921,omid:br/06410308597,omid:br/062103494921,2019-07-31,P14Y,no,no
oci:06410308592-06603295069,omid:br/06410308592,omid:br/06603295069,2018-11-30,P17Y,no,no
oci:06410308592-06804561954,omid:br/06410308592,omid:br/06804561954,2018-11-30,P10Y,no,no
oci:06410308587-061604087489,omid:br/06410308587,omid:br/061604087489,2020-07-31,P6Y9M,no,no
oci:06410308523-06410225559,omid:br/06410308523,omid:br/06410225559,2020-07-31,P5Y8M1D,no,no
oci:06410308523-06410225600,omid:br/06410308523,omid:br/06410225600,2020-07-31,P2Y0M0D,no,no
oci:06410308523-061901800808,omid:br/06410308523,omid:br/061901800808,2020-07-31,P5Y,no,no
oci:06410308515-0604029957,omid:br/06410308515,omid:br/0604029957,2022-03-31,P10Y10M1D,no,no
oci:06410308515-06190856224,omid:br/06410308515,omid:br/06190856224,2022-03-31,P10Y,no,no
