id,citing,cited
oci:0604282809-061901285847,omid:br/0604282809,omid:br/061901285847
oci:06520239064-0610609928,omid:br/06520239064,omid:br/0610609928
oci:06520239222-06420218426,omid:br/06520239222,omid:br/06420218426
oci:0604022117-06250583640,omid:br/0604022117,omid:br/06250583640
oci:06520239278-06701768072,omid:br/06520239278,omid:br/06701768072
oci:06520239278-06701768128,omid:br/06520239278,omid:br/06701768128
oci:06704442320-0604448250,omid:br/06704442320,omid:br/0604448250
oci:0644072999-0635036217,omid:br/0644072999,omid:br/0635036217
oci:06520239069-06370314348,omid:br/06520239069,omid:br/06370314348
oci:06520239148-061203848760,omid:br/06520239148,omid:br/061203848760
oci:06704442326-0660552052,omid:br/06704442326,omid:br/0660552052
oci:06704442326-06120898579,omid:br/06704442326,omid:br/06120898579
oci:06704442346-06150348021,omid:br/06704442346,omid:br/06150348021
oci:06704442346-062402371868,omid:br/06704442346,omid:br/062402371868
oci:06704442399-06301678685,omid:br/06704442399,omid:br/06301678685
oci:06520239226-0636017778,omid:br/06520239226,omid:br/0636017778
oci:06704442375-06150108249,omid:br/06704442375,omid:br/06150108249
oci:06704442375-0650495457,omid:br/06704442375,omid:br/0650495457
oci:06704442375-0650495326,omid:br/06704442375,omid:br/0650495326
oci:06704442375-0650494901,omid:br/06704442375,omid:br/0650494901
oci:06704442375-062201481599,omid:br/06704442375,omid:br/062201481599
oci:0604583479-061903105216,omid:br/0604583479,omid:br/061903105216
oci:0604583479-062103085202,omid:br/0604583479,omid:br/062103085202
oci:0604583479-061103333542,omid:br/0604583479,omid:br/061103333542
oci:0604583445-06440218431,omid:br/0604583445,omid:br/06440218431
oci:0604717700-06403068434,omid:br/0604717700,omid:br/06403068434
oci:06380212994-061303556223,omid:br/06380212994,omid:br/061303556223
oci:06380212994-0604583471,omid:br/06380212994,omid:br/0604583471
oci:06380212994-0604583526,omid:br/06380212994,omid:br/0604583526
oci:0604708899-0604708902,omid:br/0604708899,omid:br/0604708902
oci:0604717642-06440218372,omid:br/0604717642,omid:br/06440218372
oci:0604717642-061901964349,omid:br/0604717642,omid:br/061901964349
oci:06420218463-061503975066,omid:br/06420218463,omid:br/061503975066
oci:06380213014-06401634404,omid:br/06380213014,omid:br/06401634404
oci:06380213014-06601623340,omid:br/06380213014,omid:br/06601623340
oci:0604717660-06380212570,omid:br/0604717660,omid:br/06380212570
oci:06390219069-0604846429,omid:br/06390219069,omid:br/0604846429
oci:06420218046-06270280521,omid:br/06420218046,omid:br/06270280521
oci:06420218046-061702460580,omid:br/06420218046,omid:br/061702460580
oci:06420218046-06120432969,omid:br/06420218046,omid:br/06120432969
oci:06380213011-0631025077,omid:br/06380213011,omid:br/0631025077
oci:06380213011-06380212980,omid:br/06380213011,omid:br/06380212980
oci:06390219078-06301114910,omid:br/06390219078,omid:br/06301114910
oci:06390219078-061801048469,omid:br/06390219078,omid:br/061801048469
oci:06380213035-06170906735,omid:br/06380213035,omid:br/06170906735
oci:0604717612-06403068434,omid:br/0604717612,omid:br/06403068434
oci:06430214607-06420218009,omid:br/06430214607,omid:br/06420218009
oci:06420218008-0604846392,omid:br/06420218008,omid:br/0604846392
oci:0604708969-0604846389,omid:br/0604708969,omid:br/0604846389
oci:0604708969-06240661526,omid:br/0604708969,omid:br/06240661526
oci:0604708969-0604708902,omid:br/0604708969,omid:br/0604708902
oci:06430214626-0604846398,omid:br/06430214626,omid:br/0604846398
oci:06430214626-0604846399,omid:br/06430214626,omid:br/0604846399
oci:06430214626-06403068759,omid:br/06430214626,omid:br/06403068759
oci:06430214626-06403068326,omid:br/06430214626,omid:br/06403068326
oci:06430214626-0604846400,omid:br/06430214626,omid:br/0604846400
oci:06390219028-062601075891,omid:br/06390219028,omid:br/062601075891
oci:06390219028-06903482222,omid:br/06390219028,omid:br/06903482222
oci:0604717682-06420218493,omid:br/0604717682,omid:br/06420218493
oci:06420218467-06601623340,omid:br/06420218467,omid:br/06601623340
oci:06380213044-0604583455,omid:br/06380213044,omid:br/0604583455
oci:0604717641-06110361211,omid:br/0604717641,omid:br/06110361211
