id,citing,cited,creation,timespan,journal_sc,author_sc
oci:06340237552-0690299824,omid:br/06340237552,omid:br/0690299824,2020-03-31,P7Y,no,no
oci:06340237567-0690299824,omid:br/06340237567,omid:br/0690299824,2019-03-31,P6Y,no,no
oci:06340237464-0690299824,omid:br/06340237464,omid:br/0690299824,2022-03-31,P9Y,no,no
oci:06360225435-062502578806,omid:br/06360225435,omid:br/062502578806,1995,P27Y,no,no
oci:06360225435-062602609137,omid:br/06360225435,omid:br/062602609137,1995,P23Y,no,no
oci:06360225435-06203005559,omid:br/06360225435,omid:br/06203005559,1995,P11Y,no,no
oci:06360225435-062101676686,omid:br/06360225435,omid:br/062101676686,1995,P9Y,no,no
oci:06360225435-061701090128,omid:br/06360225435,omid:br/061701090128,1995,P9Y,no,no
oci:06360225435-061801078943,omid:br/06360225435,omid:br/061801078943,1995,P8Y,no,no
oci:06360225435-062301678136,omid:br/06360225435,omid:br/062301678136,1995,P24Y,no,no
oci:06360225435-06120864784,omid:br/06360225435,omid:br/06120864784,1995,P14Y,no,no
oci:06360225435-0650881564,omid:br/06360225435,omid:br/0650881564,1995,P9Y,no,no
oci:06360225435-06190879919,omid:br/06360225435,omid:br/06190879919,1995,P12Y,no,no
oci:06360225435-0680881359,omid:br/06360225435,omid:br/0680881359,1995,P17Y,no,no
oci:06360225461-06503924022,omid:br/06360225461,omid:br/06503924022,1995,P36Y,no,no
oci:06360225401-062501115716,omid:br/06360225401,omid:br/062501115716,1996,P9Y,no,no
oci:06360225401-061702592111,omid:br/06360225401,omid:br/061702592111,1996,P1Y,no,no
oci:06360225401-062102582620,omid:br/06360225401,omid:br/062102582620,1996,P6Y,no,no
oci:06360225473-062301238247,omid:br/06360225473,omid:br/062301238247,1995,P2Y,no,no
oci:06360225456-06801345656,omid:br/06360225456,omid:br/06801345656,1995,P3Y,no,no
oci:06360225425-062302582968,omid:br/06360225425,omid:br/062302582968,1996,P6Y,no,no
oci:06370233681-061201096744,omid:br/06370233681,omid:br/061201096744,1995,P5Y,no,no
oci:06370233668-0680362926,omid:br/06370233668,omid:br/0680362926,1995,P5Y,no,no
oci:06370233668-0670357338,omid:br/06370233668,omid:br/0670357338,1995,P4Y,no,no
oci:06360225439-062302582968,omid:br/06360225439,omid:br/062302582968,1996,P6Y,no,no
oci:06370233710-0604844485,omid:br/06370233710,omid:br/0604844485,1995,P1Y,no,no
oci:06370233710-06604570958,omid:br/06370233710,omid:br/06604570958,1995,P0Y,no,no
oci:06370233710-06370232939,omid:br/06370233710,omid:br/06370232939,1995,P1Y,yes,no
oci:06360225433-06210883229,omid:br/06360225433,omid:br/06210883229,1996,P2Y,no,no
oci:06360225433-061702592680,omid:br/06360225433,omid:br/061702592680,1996,P1Y,no,no
oci:06360225433-0660608634,omid:br/06360225433,omid:br/0660608634,1996,P1Y,no,no
oci:06360225459-061502591465,omid:br/06360225459,omid:br/061502591465,1996,P1Y,no,no
oci:06360225459-061501951799,omid:br/06360225459,omid:br/061501951799,1996,P1Y,no,no
oci:06360225450-06490302265,omid:br/06360225450,omid:br/06490302265,1996,P2Y,no,no
oci:06360225450-061303494929,omid:br/06360225450,omid:br/061303494929,1996,P3Y,no,no
oci:06360225450-061803284184,omid:br/06360225450,omid:br/061803284184,1996,P1Y,no,no
oci:06360225458-061702592583,omid:br/06360225458,omid:br/061702592583,1996,P1Y,no,no
oci:06360225466-06603229871,omid:br/06360225466,omid:br/06603229871,1996,P21Y,no,no
oci:06360225414-06190894439,omid:br/06360225414,omid:br/06190894439,1996,P4Y,no,no
oci:06360225397-0604472228,omid:br/06360225397,omid:br/0604472228,1996,P1Y,yes,no
oci:06370233666-061401108528,omid:br/06370233666,omid:br/061401108528,1995,P2Y,no,no
oci:06360225405-06703687319,omid:br/06360225405,omid:br/06703687319,1996,P3Y,no,no
oci:06360225405-061403268552,omid:br/06360225405,omid:br/061403268552,1996,P7Y,no,no
oci:06360225405-061702592583,omid:br/06360225405,omid:br/061702592583,1996,P1Y,no,no
oci:06360225405-06180886261,omid:br/06360225405,omid:br/06180886261,1996,P2Y,no,no
oci:06370233709-061703515610,omid:br/06370233709,omid:br/061703515610,1995,P1Y,no,no
oci:06370233660-0610345660,omid:br/06370233660,omid:br/0610345660,1995,P1Y,no,no
oci:06370233660-0610345488,omid:br/06370233660,omid:br/0610345488,1995,P3Y,no,no
oci:06370233660-06220230615,omid:br/06370233660,omid:br/06220230615,1995,P5Y,no,no
oci:06370233621-06340229641,omid:br/06370233621,omid:br/06340229641,1995,P1Y,yes,no
oci:06360225399-06403009661,omid:br/06360225399,omid:br/06403009661,1996,P15Y,no,no
oci:06360225399-06201252696,omid:br/06360225399,omid:br/06201252696,1996,P20Y,no,no
oci:06360225399-062502578822,omid:br/06360225399,omid:br/062502578822,1996,P24Y,no,no
oci:06360225399-06130866894,omid:br/06360225399,omid:br/06130866894,1996,P2Y,no,no
oci:06360225399-0635056290,omid:br/06360225399,omid:br/0635056290,1996,P1Y,no,no
oci:06370233658-0610345556,omid:br/06370233658,omid:br/0610345556,1995,P2Y,no,no
oci:06370233658-06190894241,omid:br/06370233658,omid:br/06190894241,1995,P2Y,no,no
oci:06370233625-0630882370,omid:br/06370233625,omid:br/0630882370,1995,P23Y,no,no
oci:06370233625-06103020656,omid:br/06370233625,omid:br/06103020656,1995,P21Y,no,no
oci:06360225430-062202579012,omid:br/06360225430,omid:br/062202579012,1996,P22Y,no,no
oci:06360225407-06420279062,omid:br/06360225407,omid:br/06420279062,1996,P0Y,no,no
oci:06360225407-06120351165,omid:br/06360225407,omid:br/06120351165,1996,P8Y,no,no
oci:06360225446-0641059100,omid:br/06360225446,omid:br/0641059100,1995,P34Y,no,no
oci:06360225446-0670872853,omid:br/06360225446,omid:br/0670872853,1995,P7Y,no,no
oci:0604472306-06502499848,omid:br/0604472306,omid:br/06502499848,1995,P3Y,no,no
oci:06360225481-06190649790,omid:br/06360225481,omid:br/06190649790,1996,P1Y,no,no
oci:0604472257-06530312225,omid:br/0604472257,omid:br/06530312225,1995,P1Y,no,no
oci:06370232985-062301946732,omid:br/06370232985,omid:br/062301946732,1995,P11Y,no,no
oci:0604472293-0610358430,omid:br/0604472293,omid:br/0610358430,1995,P29Y,no,no
oci:0604472293-06130489314,omid:br/0604472293,omid:br/06130489314,1995,P30Y,no,no
oci:0604472275-061701359810,omid:br/0604472275,omid:br/061701359810,1995,P25Y,no,no
oci:0604472275-06130718491,omid:br/0604472275,omid:br/06130718491,1995,P23Y,no,no
oci:0604472275-061401345499,omid:br/0604472275,omid:br/061401345499,1995,P24Y,no,no
oci:0604472275-062501651495,omid:br/0604472275,omid:br/062501651495,1995,P30Y,no,no
