id,citing,cited,creation,timespan,journal_sc,author_sc
oci:06320210835-06201752673,omid:br/06320210835,omid:br/06201752673,2021,P17Y,no,no
oci:06320210835-0680559918,omid:br/06320210835,omid:br/0680559918,2021,P13Y,no,no
oci:06320210835-0629032330,omid:br/06320210835,omid:br/0629032330,2021,P5Y,no,no
oci:06320210835-0629032232,omid:br/06320210835,omid:br/0629032232,2021,P5Y,no,no
oci:06320210835-06803192516,omid:br/06320210835,omid:br/06803192516,2021,P12Y,no,no
oci:06320210835-06702427866,omid:br/06320210835,omid:br/06702427866,2021,P11Y,no,no
oci:06320210835-06201760092,omid:br/06320210835,omid:br/06201760092,2021,P9Y,no,no
oci:06320210835-061202129514,omid:br/06320210835,omid:br/061202129514,2021,P31Y,no,no
oci:06320210835-06190333798,omid:br/06320210835,omid:br/06190333798,2021,P14Y,no,no
oci:06320210835-06101371706,omid:br/06320210835,omid:br/06101371706,2021,P19Y,no,no
oci:06320210835-06704002958,omid:br/06320210835,omid:br/06704002958,2021,P41Y,no,no
oci:06320210828-061601522890,omid:br/06320210828,omid:br/061601522890,2021,P1Y,no,no
oci:06440236571-0670389091,omid:br/06440236571,omid:br/0670389091,2010,P10Y,no,no
oci:06440236571-0610546694,omid:br/06440236571,omid:br/0610546694,2010,P7Y,no,no
oci:06440236277-062501448041,omid:br/06440236277,omid:br/062501448041,2010,P3Y,no,no
oci:06440236277-0650330653,omid:br/06440236277,omid:br/0650330653,2010,P2Y,no,no
oci:06440236277-0650330647,omid:br/06440236277,omid:br/0650330647,2010,P1Y,no,no
oci:06440236277-06180851291,omid:br/06440236277,omid:br/06180851291,2010,P5Y,no,no
oci:06440236277-062501448718,omid:br/06440236277,omid:br/062501448718,2010,P22Y,no,no
oci:06440236277-06301462596,omid:br/06440236277,omid:br/06301462596,2010,P33Y,no,no
oci:06440236277-06180851425,omid:br/06440236277,omid:br/06180851425,2010,P9Y,no,no
oci:06440236277-062501448607,omid:br/06440236277,omid:br/062501448607,2010,P6Y,no,no
oci:06440236277-062501448825,omid:br/06440236277,omid:br/062501448825,2010,P7Y,no,no
oci:06440236277-062501448587,omid:br/06440236277,omid:br/062501448587,2010,P6Y,no,no
oci:06440236277-062501448497,omid:br/06440236277,omid:br/062501448497,2010,P4Y,no,no
oci:06440236277-062501448280,omid:br/06440236277,omid:br/062501448280,2010,P9Y,no,no
oci:06440236277-062501448042,omid:br/06440236277,omid:br/062501448042,2010,P3Y,no,no
oci:06440236277-062501447953,omid:br/06440236277,omid:br/062501447953,2010,P2Y,no,no
oci:06440236277-0670563500,omid:br/06440236277,omid:br/0670563500,2010,P13Y,no,no
oci:06440236277-0660564819,omid:br/06440236277,omid:br/0660564819,2010,P22Y,no,no
oci:06440236277-0670563508,omid:br/06440236277,omid:br/0670563508,2010,P12Y,no,no
oci:06440236323-061203100221,omid:br/06440236323,omid:br/061203100221,2011,P10Y,no,no
oci:06440236323-0690511303,omid:br/06440236323,omid:br/0690511303,2011,P16Y,no,no
oci:06440236323-0670563210,omid:br/06440236323,omid:br/0670563210,2011,P20Y,no,no
oci:06440236317-0690511016,omid:br/06440236317,omid:br/0690511016,2010,P18Y,no,no
oci:06440236317-06130498864,omid:br/06440236317,omid:br/06130498864,2010,P15Y,no,no
oci:06440236531-0690510943,omid:br/06440236531,omid:br/0690510943,2010,P16Y,no,no
oci:06440236531-0690511580,omid:br/06440236531,omid:br/0690511580,2010,P9Y,no,no
oci:06440236531-062501448268,omid:br/06440236531,omid:br/062501448268,2010,P17Y,no,no
oci:06440236531-0670563508,omid:br/06440236531,omid:br/0670563508,2010,P12Y,no,no
oci:06440236531-06130498956,omid:br/06440236531,omid:br/06130498956,2010,P14Y,no,no
oci:06440236584-061201351932,omid:br/06440236584,omid:br/061201351932,2010,P12Y,no,no
oci:06440236584-0615071984,omid:br/06440236584,omid:br/0615071984,2010,P17Y,no,no
oci:06440236584-0680970030,omid:br/06440236584,omid:br/0680970030,2010,P5Y,no,no
oci:06440236584-06230278460,omid:br/06440236584,omid:br/06230278460,2010,P8Y,no,no
oci:06440236584-061903105275,omid:br/06440236584,omid:br/061903105275,2010,P28Y,no,no
oci:06440236584-06250655953,omid:br/06440236584,omid:br/06250655953,2010,P4Y,no,no
oci:06440236584-061901401768,omid:br/06440236584,omid:br/061901401768,2010,P21Y,no,no
oci:06440236584-062103085197,omid:br/06440236584,omid:br/062103085197,2010,P17Y,no,no
oci:06440236584-0640290827,omid:br/06440236584,omid:br/0640290827,2010,P10Y,no,no
oci:06440236584-06303752387,omid:br/06440236584,omid:br/06303752387,2010,P12Y,no,no
oci:06440236584-062103085207,omid:br/06440236584,omid:br/062103085207,2010,P19Y,no,no
oci:06440236584-061204065988,omid:br/06440236584,omid:br/061204065988,2010,P9Y,no,no
oci:06440236584-061903105692,omid:br/06440236584,omid:br/061903105692,2010,P25Y,no,no
oci:06440236584-061103332948,omid:br/06440236584,omid:br/061103332948,2010,P14Y,no,no
oci:06440236326-0610546737,omid:br/06440236326,omid:br/0610546737,2011,P9Y,no,no
oci:06440236326-06130499003,omid:br/06440236326,omid:br/06130499003,2011,P26Y,no,no
oci:06440236280-06140668005,omid:br/06440236280,omid:br/06140668005,2010,P6Y,no,no
oci:06440236280-062501448607,omid:br/06440236280,omid:br/062501448607,2010,P6Y,no,no
oci:06440236280-0670672983,omid:br/06440236280,omid:br/0670672983,2010,P16Y,no,no
oci:06440236260-06290209641,omid:br/06440236260,omid:br/06290209641,2010,P1Y,no,no
oci:06440236313-0660649196,omid:br/06440236313,omid:br/0660649196,2011,P17Y,no,no
oci:06440236313-0660649239,omid:br/06440236313,omid:br/0660649239,2011,P17Y,no,no
oci:06440236313-06102646102,omid:br/06440236313,omid:br/06102646102,2011,P21Y,no,no
oci:06440236349-061102618259,omid:br/06440236349,omid:br/061102618259,2010,P19Y,no,no
oci:06440236349-06502860250,omid:br/06440236349,omid:br/06502860250,2010,P4Y,no,no
oci:06440236336-06290209666,omid:br/06440236336,omid:br/06290209666,2010,P1Y,no,no
oci:06440236279-061803117783,omid:br/06440236279,omid:br/061803117783,2010,P10Y,no,no
oci:06440236279-061803117657,omid:br/06440236279,omid:br/061803117657,2010,P4Y,no,no
oci:06440236279-061301822335,omid:br/06440236279,omid:br/061301822335,2010,P2Y,no,no
oci:06440236279-061301822484,omid:br/06440236279,omid:br/061301822484,2010,P6Y,no,no
oci:06440236279-06201700253,omid:br/06440236279,omid:br/06201700253,2010,P2Y,no,no
oci:06440236279-0604832833,omid:br/06440236279,omid:br/0604832833,2010,P6Y,no,no
oci:06440236279-061803117782,omid:br/06440236279,omid:br/061803117782,2010,P10Y,no,no
oci:06440236279-062501448410,omid:br/06440236279,omid:br/062501448410,2010,P16Y,no,no
oci:06440236279-061301822524,omid:br/06440236279,omid:br/061301822524,2010,P7Y,no,no
oci:06440236279-06201700290,omid:br/06440236279,omid:br/06201700290,2010,P3Y,no,no
oci:06440236284-0640803171,omid:br/06440236284,omid:br/0640803171,2010,P27Y,no,no
oci:06440236284-0640803282,omid:br/06440236284,omid:br/0640803282,2010,P27Y,no,no
oci:06440236284-062201014002,omid:br/06440236284,omid:br/062201014002,2010,P6Y,no,no
oci:06440236284-0630537581,omid:br/06440236284,omid:br/0630537581,2010,P19Y,no,no
