id,title,author,pub_date,venue,volume,issue,page,type,publisher,editor
 doi:10.15468/dl.hshovb,GBIF Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshpbw,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshq40,GBIF Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshq84,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsht1s,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshtg3,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshtn6,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshu24,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshuab,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshvan,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.1594/pangaea.141335 openalex:W2888399376,Neodymium And Lead Isotopes From Manganese Crust S1601-13 (ROM16),"Frank, Martin [orcid:0000-0002-8606-4421]; Van De Flierdt, Tina [orcid:0000-0001-7176-9755]; Halliday, Alex N ; Kubik, Peter W ; Hattendorf, Bodo [orcid:0000-0001-9991-2410]; Günther, Detlef ",2003,,,,,dataset,Pangaea - Data Publisher For Earth & Environmental Science ,
 doi:10.15468/dl.hshweu,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshxer,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshxhz,GBIF Occurrence Download,Occdownload Gbif.Org ,2015,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshxjd,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshxss,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshyft,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshyhd,Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hshzd3,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsi3rx,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsi4gp,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.1594/pangaea.141339,Distribution Of Aluminium At Site EUMELI-EU (June 1992),"Tachikawa, Kazuyo [orcid:0000-0002-9522-8600]",2004,,,,,dataset,Pangaea - Data Publisher For Earth & Environmental Science ,
 doi:10.15468/dl.hsi5ls,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsi6be,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsi775,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsi7lr,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsiatl,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsiayd,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsibso,GBIF Occurrence Download,Occdownload Gbif.Org ,2015,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsida6,GBIF Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsieuh,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsifom,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.xxwmgw,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.1594/pangaea.141341,Distribution Of Aluminium At Site EUMELI-MESO (May 1992),"Tachikawa, Kazuyo [orcid:0000-0002-9522-8600]",2004,,,,,dataset,Pangaea - Data Publisher For Earth & Environmental Science ,
 doi:10.15468/dl.hsig3d,GBIF Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsihul,GBIF Occurrence Download,Occdownload Gbif.Org ,2015,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsihzn,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsilfx,GBIF Occurrence Download,Occdownload Gbif.Org ,2015,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsiluy,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsimnc,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsin0u,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsio7m,GBIF Occurrence Download,Occdownload Gbif.Org ,2015,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsip2k,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsiqfu,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.1594/pangaea.141342,Distribution Of Aluminium At Site EUMELI-OLIGO (June 1992),"Tachikawa, Kazuyo [orcid:0000-0002-9522-8600]",2004,,,,,dataset,Pangaea - Data Publisher For Earth & Environmental Science ,
 doi:10.15468/dl.hsiqht,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsiqta,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsiquw,GBIF Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsivys,GBIF Occurrence Download,Occdownload Gbif.Org ,2015,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsixbs,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsixhv,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsiy9n,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsiyae,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsizdw,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsj0f4,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.1594/pangaea.141346,Lead And Neodymium Isotope Time-Series For Manganese Crust D137-01,"Van De Flierdt, Tina [orcid:0000-0001-7176-9755]; Frank, Martin [orcid:0000-0002-8606-4421]; Halliday, Alex N ; Hein, James R ; Hattendorf, Bodo [orcid:0000-0001-9991-2410]; Günther, Detlef ; Kubik, Peter W ",2004,,,,,dataset,Pangaea - Data Publisher For Earth & Environmental Science ,
 doi:10.15468/dl.hsj2ae,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsj4hm,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsj4t9,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsj6mm,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsj6q6,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjbqu,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjedu,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjgd7,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjhsv,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjisl,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.1594/pangaea.141347,Lead And Neodymium Isotope Time-Series For Manganese Crust D27_2-1,"Van De Flierdt, Tina [orcid:0000-0001-7176-9755]; Frank, Martin [orcid:0000-0002-8606-4421]; Halliday, Alex N ; Hein, James R ; Hattendorf, Bodo [orcid:0000-0001-9991-2410]; Günther, Detlef ; Kubik, Peter W ",2004,,,,,dataset,Pangaea - Data Publisher For Earth & Environmental Science ,
 doi:10.15468/dl.hsjjia,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjlnc,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjnaa,Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjoit,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjrri,Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjsaw,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjsju,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjt0f,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjt49,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjtbx,GBIF Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.1594/pangaea.141348,Lead And Neodymium Isotope Time-Series For Manganese Crust SO36-63KD,"Van De Flierdt, Tina [orcid:0000-0001-7176-9755]; Frank, Martin [orcid:0000-0002-8606-4421]; Halliday, Alex N ; Hein, James R ; Hattendorf, Bodo [orcid:0000-0001-9991-2410]; Günther, Detlef ; Kubik, Peter W ",2004,,,,,dataset,Pangaea - Data Publisher For Earth & Environmental Science ,
 doi:10.15468/dl.hsjtza,GBIF Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjuae,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjv8k,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjzbu,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjzhi,Occurrence Download,Occdownload Gbif.Org ,2019,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjzic,GBIF Occurrence Download,Occdownload Gbif.Org ,2016,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsjzjw,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsk0ls,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsk2eb,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsk2ja,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.1594/pangaea.141464 openalex:W2751836248,Radionuclide Analysis Of Sediment Core PS2319-1,"Francois, Roger ; Frank, Martin [orcid:0000-0002-8606-4421]; Rutgers Van Der Loeff, Michiel M. [orcid:0000-0003-1393-3742]; Bacon, Michael P ",2004,,,,,dataset,Pangaea - Data Publisher For Earth & Environmental Science ,
 doi:10.15468/dl.hsk6hn,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsk75r,GBIF Occurrence Download,Occdownload Gbif.Org ,2017,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hsk9ut,Occurrence Download,Occdownload Gbif.Org ,2020,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hskaa3,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hskag9,GBIF Occurrence Download,Occdownload Gbif.Org ,2018,,,,,dataset,The Global Biodiversity Information Facility ,
 doi:10.15468/dl.hskatm,Occurrence Download,Occdownload Gbif.Org ,2021,,,,,dataset,The Global Biodiversity Information Facility ,
